"chr"	"start"	"end"	"width"	"strand"	"Length"	"ensemblID"	"EntrezID"	"Symbol"	"meanExprs"	"logFC"	"t"	"P.Value"	"adj.P.Val"	"associated_phenotypes"
"10"	63438222	63589730	151509	"-"	4918	"ENSRNOG00000008704"	"303330"	"Tmem97"	12.9011811314765	0.42192362873616	4.29482323807392	0.000632393793296068	0.0115362735508102	"genetic disease"
"15"	3918615	3921656	3042	"+"	1687	"ENSRNOG00000006898"	"688912"	"Mrps16"	8.65973733834938	0.400413928243928	4.29735350547207	0.000629174790838449	0.0115362735508102	"Combined Oxidative Phosphorylation Deficiency 2; genetic disease; combined oxidative phosphorylation deficiency"
"7"	9124332	9130762	6431	"+"	1446	"ENSRNOG00000018212"	"299617"	"Abhd17a"	31.8907301093859	0.305322608206312	4.29554281519656	0.000631476641215148	0.0115362735508102	"Neurodevelopmental Disorders; cyclic hematopoiesis; genetic disease; progressive myoclonus epilepsy 9"
"2"	233641932	233674846	32915	"+"	1450	"ENSRNOG00000055257"	"113922"	"Selenof"	81.2250262706501	0.284697891409528	4.29800383640699	0.00062835014626704	0.0115362735508102	""
"14"	33005839	33054335	48497	"-"	6648	"ENSRNOG00000002244"	"25267"	"Pdgfra"	19.8603346955084	-0.247440760142476	-4.29694643034417	0.000629691539898872	0.0115362735508102	"melanoma; Respiratory System Abnormalities; Experimental Colitis; Seminoma; genetic disease; Eosinophilia; congenital diaphragmatic hernia; myeloid sarcoma; Hereditary Neoplastic Syndromes; Leukemia; congenital disorder of glycosylation type IIk; spina bifida; congestive heart failure; Germ Cell and Embryonal Neoplasms; Leydig Cell Tumor; prostate adenocarcinoma; T-cell acute lymphoblastic leukemia; myeloid leukemia; Brain Injuries; Experimental Liver Cirrhosis; B-lymphoblastic leukemia/lymphoma; Experimental Autoimmune Encephalomyelitis; Stroke; Craniofacial Abnormalities; hypertension; renal cell carcinoma; Oligohydramnios; brain stem glioma; Fetal Death; Pdgfra-Associated Chronic Eosinophilic Leukemia; Multiple Polyps and Recurrent Inflammatory Fibroid, Gastrointestinal; Medulloblastoma; middle cerebral artery infarction; Endometrioid Carcinomas; in situ carcinoma; Pulmonary Fibrosis; lung disease; Uterine Neoplasms; Ovarian Neoplasms; myeloproliferative neoplasm; Hypereosinophilic Syndrome; ovarian cancer; isolated cleft palate; breast carcinoma; Kidney Reperfusion Injury; mesenchymal chondrosarcoma; lung squamous cell carcinoma; Neointima; chronic ulcer of skin; Hyperoxia; pancreatic cancer; colon carcinoma; Craniopharyngioma; Sciatic Neuropathy; Cleft Palate; gastrointestinal stromal tumor; Chronic Allograft Nephropathy"
"6"	47903914	47924795	20882	"-"	3143	"ENSRNOG00000006364"	"298942"	"Dld"	39.320238468098	0.238058275171043	4.29476735199461	0.000632465080951767	0.0115362735508102	"Lissencephaly 5; pyruvate decarboxylase deficiency; Leigh Disease; Congenital Infantile Lactic Acidosis due to LAD Deficiency; genetic disease; Maple Syrup Urine Disease; Subacute Necrotizing Encephalopathy of Leigh, Infantile; Pleomorphic Xanthoastrocytoma"
"12"	39477568	39499628	22061	"+"	2495	"ENSRNOG00000001139"	"360819"	"Suds3"	28.03959495412	0.21252304903279	4.29882023586423	0.000627316482326582	0.0115362735508102	"genetic disease"
"1"	205731837	205733603	1767	"-"	1153	"ENSRNOG00000019570"	"114117"	"Gng3"	36.2187045631332	0.324042019894667	4.29008248397869	0.000638470308792593	0.0116105008898982	"Intellectual Disability; breast carcinoma; Diabetes Mellitus; leukocyte adhesion deficiency 3; congenital generalized lipodystrophy type 2; genetic disease; Delayed Hypersensitivity; proximal symphalangism"
"2"	203804936	203840433	35498	"+"	3177	"ENSRNOG00000013719"	"295394"	"Dph5"	2.8483861882332	0.269099408882061	4.29000720507438	0.00063856727764159	0.0116105008898982	"Maple Syrup Urine Disease; Neurodevelopmental Disorder with Short Stature, Prominent Forehead, and Feeding Difficulties; Epilepsy; genetic disease"
"18"	23215962	23244314	28353	"-"	2945	"ENSRNOG00000017091"	"291709"	"Slc25a46"	27.3666186884189	0.236767972391939	4.28996686783584	0.000638619243345491	0.0116105008898982	"Charcot-Marie-Tooth disease type 6; Hereditary Neoplastic Syndromes; Neurodevelopmental Disorders; familial adenomatous polyposis 1; Charcot-Marie-Tooth Disease Type 6B; Spastic Ataxia; Optic Atrophy; Pontocerebellar Hypoplasia Type 1E; Charcot-Marie-Tooth Disease; genetic disease"
"7"	111312427	111325283	12857	"-"	1517	"ENSRNOG00000015583"	"300078"	"Dnal4"	17.9610580307247	0.316091491192617	4.28924734313366	0.00063954691905924	0.0116143594520457	"genetic disease; adenylosuccinase lyase deficiency; MIRROR MOVEMENTS 3"
"19"	52807934	52822267	14334	"-"	5475	"ENSRNOG00000019169"	"292100"	"RGD1562218"	4.6029537357602	0.232810636274779	4.28872459657366	0.000640221753371686	0.0116143594520457	"congenital disorder of glycosylation type IIq; parathyroid carcinoma; gastrointestinal stromal tumor; genetic disease"
"13"	92663968	92696183	32216	"+"	3431	"ENSRNOG00000003310"	"289318"	"Tmem63a"	6.22761219296702	-0.899654020692977	-4.28652479999022	0.000643069532698587	0.0116468964382873	"leukodystrophy; Stomach Neoplasms; Hypomyelinating Leukodystrophy 19; Neutropenia; Disease Progression; genetic disease; gastrointestinal stromal tumor; parathyroid carcinoma"
"6"	7580703	7589399	8697	"-"	2179	"ENSRNOG00000015215"	"56725"	"Cript"	13.2327138534199	0.294700603948075	4.28626287703056	0.000643409469268567	0.0116468964382873	"isolated growth hormone deficiency type IA; SHORT STATURE WITH MICROCEPHALY AND DISTINCTIVE FACIES; Lynch syndrome; genetic disease"
"9"	58350246	58530707	180462	"-"	6808	"ENSRNOG00000010188"	"501145"	"Satb2"	0.869511647916939	1.43847621555234	4.2796166732069	0.000652096890357048	0.0117496640662352	"Craniofacial Abnormalities; Neoplastic Cell Transformation; Developmental Disabilities; cerebellar ataxia; lung small cell carcinoma; genetic disease; Neurodevelopmental Disorders; Developmental Disease; Cleft Palate; Intellectual Disability; Colorectal Neoplasms; isolated cleft palate; Autism Spectrum Disorder; dystonia"
"3"	13100343	13117048	16706	"-"	1234	"ENSRNOG00000026636"	"311840"	"Urm1"	1.52884073273057	-1.1482873581105	-4.28031072565513	0.000651184105864807	0.0117496640662352	""
"8"	42707962	42779707	71746	"-"	7493	"ENSRNOG00000031126"	"300653"	"Tecta"	0.406054344847851	-0.835996646543523	-4.27989811396867	0.000651726595671836	0.0117496640662352	"Chromosome 11, Partial Trisomy 11q; isolated microphthalmia 5; Deafness; Nonsyndromic Sensorineural Hearing Loss; Schizophrenia; genetic disease; Dwarfism; inflammatory bowel disease 28; autosomal recessive nonsyndromic deafness; autosomal recessive nonsyndromic deafness 21; immunodeficiency 17; Nonsyndromic Deafness; sensorineural hearing loss; Hearing Loss; autosomal dominant nonsyndromic deafness 12; immunodeficiency 18; Meniere's disease; Immunodeficiency 19; autosomal dominant nonsyndromic deafness 16; CD3epsilon deficiency"
"18"	40050624	40171954	121331	"-"	7147	"ENSRNOG00000004033"	"361324"	"Sema6a"	14.8107737470929	-0.469477457150099	-4.27816573768543	0.000654009311802651	0.0117496640662352	"Hereditary Neoplastic Syndromes; Neurodevelopmental Disorders; familial adenomatous polyposis 1; Autistic Disorder; genetic disease"
"5"	148205998	148217080	11083	"-"	2212	"ENSRNOG00000010873"	"298557"	"Pithd1"	34.005466349152	0.354692023258717	4.27934408152327	0.000652455746915327	0.0117496640662352	"genetic disease; 3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency"
"11"	68817740	68851885	34146	"-"	2522	"ENSRNOG00000001746"	"689116"	"Ncbp2"	14.863172625023	0.338622843071836	4.27917256416097	0.00065268164628091	0.0117496640662352	"Schizophrenia; Autistic Disorder; chromosome 3q29 microdeletion syndrome; genetic disease"
"1"	26856530	27015871	159342	"+"	4360	"ENSRNOG00000014004"	"498995"	"Ncoa7"	28.6204418048371	0.282565622415029	4.27820890636616	0.000653952330315533	0.0117496640662352	"Prostatic Neoplasms; genetic disease"
"5"	110824501	110887787	63287	"+"	5550	"ENSRNOG00000026226"	"313370"	"Hook1"	18.5194868488577	0.307552011389536	4.27471524167453	0.000658580300706162	0.0118190759013948	"genetic disease; Intellectual Disability"
"9"	56579201	56589662	10462	"-"	2262	"ENSRNOG00000014525"	"63868"	"Hspd1"	62.8851874207885	0.280663720755266	4.27393160838961	0.000659622941316956	0.0118250859479868	"Cystic Fibrosis; Experimental Autoimmune Orchitis; paraplegia; calcification of aortic valve; Pulmonary Fibrosis; Experimental Diabetes Mellitus; Parkinson's disease; middle cerebral artery infarction; Glucose Intolerance; Neurodevelopmental Disorders; Oral Ulcer; Alzheimer's Disease; juvenile rheumatoid arthritis; Acute Coronary Syndrome; Sepsis; Transplant Rejection; human immunodeficiency virus infectious disease; Subarachnoid Hemorrhage; carotid artery disease; Low Tension Glaucoma; cardiomyopathy; Arteriosclerosis; Experimental Arthritis; rheumatoid arthritis; Down Syndrome; Hypoxia; hypertrophic cardiomyopathy; hereditary spastic paraplegia 13; hypertension; Varicocele; systemic lupus erythematosus; Hemorrhage; hereditary spastic paraplegia; Stomach Neoplasms; renal cell carcinoma; animal toxoplasmosis; Hyperglycemia; Fetal Death; Coronary Artery Disease; Insulin Resistance; Hydrocephalus; Myocardial Infarction; Hypercholesterolemia; hereditary spastic paraplegia 10; Autistic Disorder; hypomyelinating leukodystrophy 4; Adenocarcinoma; Myocardial Ischemia; Endotoxemia; Coronary Disease; aphthous stomatitis; Hashimoto Disease"
"11"	82927725	82932823	5099	"-"	1131	"ENSRNOG00000001880"	"303794"	"Dgcr6"	29.6483193932839	0.30607600159214	4.27146751032482	0.000662912464888696	0.0118713198964205	"velocardiofacial syndrome; Epilepsy; Intellectual Disability; Polyarteritis Nodosa, Childhood-Onset; hyperprolinemia type 1; Neurodevelopmental Disorders; Megacolon; Autistic Disorder; IMMUNODEFICIENCY 51; genetic disease; schizophrenia 4; Schizophrenia; Autism Spectrum Disorder; primary immunodeficiency disease; DiGeorge Syndrome"
"X"	130028910	130033581	4672	"-"	562	"ENSRNOG00000068694"	"NULL"	NA	9.13364417702488	-0.740281626799875	-4.26866373956902	0.000666675812012475	0.0118750740587467	""
"2"	183419819	183423313	3495	"-"	1418	"ENSRNOG00000042717"	"365871"	"Ciart"	5.38874600867169	-0.62137670925036	-4.27002561822068	0.000664845122098573	0.0118750740587467	"gastrointestinal stromal tumor; IMMUNODEFICIENCY 42; parathyroid carcinoma; severe congenital neutropenia 3; severe congenital neutropenia 5; genetic disease; MHC class II deficiency"
"15"	4316059	4417183	101125	"+"	14120	"ENSRNOG00000048980"	"80850"	"Gng2"	18.8126485279196	0.329866029370098	4.26871730458921	0.00066660371075795	0.0118750740587467	""
"14"	67267801	67347383	79583	"+"	3327	"ENSRNOG00000005261"	"305424"	"Fbxl5"	34.5929887089426	0.240372412090063	4.26997196431858	0.000664917148593077	0.0118750740587467	"Joubert syndrome; prostate cancer; genetic disease"
"3"	156202967	156211705	8739	"-"	4052	"ENSRNOG00000009207"	"114210"	"Spata2"	11.8082680539025	0.208536280947882	4.26942260592295	0.000665655080904119	0.0118750740587467	"genetic disease"
"16"	75855265	75970804	115540	"+"	4815	"ENSRNOG00000017671"	"29372"	"Rasa3"	21.5086913178745	0.28325421962875	4.2675392545848	0.000668191264593828	0.011889392597267	"Dwarfism; genetic disease; aplastic anemia; Factor X Deficiency"
"12"	41376755	41381336	4582	"-"	1439	"ENSRNOG00000001199"	"117241"	"Pop5"	9.06731431200973	0.402017161359575	4.26693803512253	0.000669002961187463	0.0118911717824682	"genetic disease"
"5"	16494276	16524569	30294	"-"	3486	"ENSRNOG00000008872"	"312946"	"Tmem68"	11.3541844881998	0.326651540613913	4.26520166415132	0.000671352860557353	0.0119202588673669	"genetic disease"
"13"	103491037	103494910	3874	"+"	2610	"ENSRNOG00000004749"	"58976"	"Slc30a1"	12.8673612941167	-0.235674519476994	-4.26367616199317	0.000673424331971017	0.0119443457946622	"parathyroid carcinoma; gastrointestinal stromal tumor; genetic disease"
"9"	2087437	2114429	26993	"-"	5237	"ENSRNOG00000046834"	"24232"	"C3"	6.34762458700067	-0.774882764436827	-4.26187393601675	0.000675879970148252	0.0119513434186299	"Brain Ischemia; genetic disease; ulcerative colitis; Retinal Degeneration; complement component 3 deficiency; age related macular degeneration 7; Experimental Autoimmune Uveoretinitis; Boutonneuse Fever; lepromatous leprosy; mucolipidosis type IV; Kuhnt-Junius degeneration; obesity; focal segmental glomerulosclerosis 1; rheumatoid arthritis; systemic lupus erythematosus; Chronic Allograft Dysfunction; Hematuria; Kidney Reperfusion Injury; Hyperalgesia; human immunodeficiency virus infectious disease; Lupus Nephritis; Conjunctivitis; amyotrophic lateral sclerosis; Pleurisy; atopic dermatitis; Sjogren's Syndrome; Pneumococcal Pneumonia; Experimental Autoimmune Myasthenia Gravis; Glomerulonephritis; Insulin Resistance; hypertension; Atypical Hemolytic Uremic Syndrome; middle cerebral artery infarction; sickle cell anemia; Radiation Pneumonitis; melanoma; lung disease; Reperfusion Injury; Myocardial Infarction; high grade glioma; primary immunodeficiency disease; bacterial pneumonia; kidney disease; membranoproliferative glomerulonephritis; Leishmaniasis; acute myocardial infarction; Mastitis; Myocardial Reperfusion Injury; Brain Injuries; Silicosis; Experimental Autoimmune Encephalomyelitis; Pemphigus; Meningococcal Infections; acute kidney failure; pulmonary tuberculosis; chronic obstructive pulmonary disease; Herpes Simplex; Liver Reperfusion Injury; pulmonary sarcoidosis; Refractory Anemia with Excess of Blasts; IgA glomerulonephritis; Metabolic Syndrome; Sciatic Neuropathy; Drug-Related Side Effects and Adverse Reactions; type 2 diabetes mellitus; Carcinoma, Lewis Lung; Otitis Media with Effusion; Henoch-Schoenlein purpura; congenital hemolytic anemia; Rhinitis; membranous glomerulonephritis; Alzheimer's Disease; Subarachnoid Hemorrhage; anterior uveitis; Pulmonary Eosinophilia; hepatocellular carcinoma; age related macular degeneration 9; Otitis Media; primary ovarian insufficiency; Rhinosinusitis; Herpesviridae Infections; Chemical and Drug Induced Liver Injury; factor VIII deficiency; Thrombophilia; Paratuberculosis; Ocular Hypertension; Diabetic Nephropathies; increased mechanical nociceptive threshold; Chemically-Induced Disorders; asthma; transient cerebral ischemia; tropical spastic paraparesis; focal segmental glomerulosclerosis; viral bronchiolitis; Penetrating Wounds; adult respiratory distress syndrome; Experimental Arthritis; Macular Degeneration; human influenza; Fuchs' Endothelial Dystrophy; Pneumonia; Cerebral Hemorrhage; autosomal recessive polycystic kidney disease; paroxysmal nocturnal hemoglobinuria; Thrombotic Microangiopathies; type 1 diabetes mellitus; Optic Nerve Injuries; Erythema Nodosum; pneumocystosis; systemic scleroderma; Pre-Eclampsia; Acute Lung Injury; Vitiligo; Sepsis; Arteriolosclerosis; blood autoantibody amount"
"5"	160719951	160731336	11386	"+"	2317	"ENSRNOG00000017895"	"24333"	"Eno1"	189.781398224001	0.271225462745094	4.26181181292712	0.000675964779183939	0.0119513434186299	"Acute Coronary Syndrome; Neurodevelopmental Disorders; Neoplasm Invasiveness; Carcinoma; Osteoarthritis; Esophageal Neoplasms; Experimental Mammary Neoplasms; genetic disease; Mouth Neoplasms; lung adenocarcinoma; Animal Mammary Neoplasms; Osteoporosis; Alzheimer's Disease; perinatal necrotizing enterocolitis; hepatocellular carcinoma; hypertension; Breast Neoplasms; squamous cell carcinoma; Stomach Neoplasms; Chemical and Drug Induced Liver Injury; chromosome 1p36 deletion syndrome; lung non-small cell carcinoma; rheumatoid arthritis; Adenocarcinoma; male infertility; Animal Disease Models"
"20"	43697237	43711476	14240	"-"	1712	"ENSRNOG00000000585"	"81640"	"Amd1"	56.7156494365011	0.262776656201266	4.26262174569399	0.000674859928750294	0.0119513434186299	"lung non-small cell carcinoma; prostate cancer; Overweight; genetic disease; developmental and epileptic encephalopathy 87"
"13"	92173544	92227213	53670	"-"	5447	"ENSRNOG00000071066"	"689499"	"Stum"	45.8022392744404	0.455629280456293	4.25852145709157	0.000680472249629428	0.0119988918213695	"gastrointestinal stromal tumor; parathyroid carcinoma"
"7"	50958888	50986809	27922	"-"	2988	"ENSRNOG00000003985"	"299800"	"Tmem19"	5.79940998834224	0.38849783800216	4.25571270821926	0.000684344219347889	0.0119988918213695	"genetic disease"
"16"	69460462	69521711	61250	"-"	3925	"ENSRNOG00000019490"	"29502"	"Slc20a2"	17.053308821144	-0.36078166003031	-4.25578001535261	0.000684251171500268	0.0119988918213695	"IMMUNODEFICIENCY 15; basal ganglia calcification; Idiopathic Basal Ganglia Calcification 1; genetic disease; basal ganglia disease; vascular dementia; Calcinosis; torsion dystonia 6; Immunodeficiency 15B"
"1"	219337985	219407760	69776	"+"	6985	"ENSRNOG00000012782"	"309400"	"Cemip2"	5.80207720729424	0.315006168984471	4.25882344354089	0.00068005728233797	0.0119988918213695	"Hypertelorism; genetic disease; Experimental Liver Cirrhosis; Chronic Hepatitis B"
"12"	34198526	34207665	9140	"+"	1238	"ENSRNOG00000031731"	"288667"	"Fam216a"	25.0480939159981	0.274962995640142	4.25725770554478	0.000682211607211932	0.0119988918213695	"genetic disease"
"5"	129614137	129628766	14630	"-"	6389	"ENSRNOG00000062943"	"500527"	"Lurap1"	10.6440507902748	-0.252213109907	-4.25693611136775	0.000682654955125401	0.0119988918213695	"autosomal recessive limb-girdle muscular dystrophy type 2O; genetic disease"
"10"	98707410	98728728	21319	"-"	2963	"ENSRNOG00000002851"	"619573"	"Fam104a"	9.78605440442663	0.240508411245945	4.25742698678813	0.000681978355058825	0.0119988918213695	"genetic disease; congenital disorder of glycosylation type IIg"
"3"	19467335	19487178	19844	"-"	2477	"ENSRNOG00000006763"	"311902"	"Rbm18"	19.0740701366281	0.213629540907808	4.25567285207823	0.000684399324022333	0.0119988918213695	"genetic disease"
"7"	490656	508084	17429	"+"	4650	"ENSRNOG00000002642"	"362809"	"Ptges3"	30.4133177579803	0.262719112556323	4.25330510930544	0.00068768107476665	0.0120437897245296	"Hyperalgesia; Atherosclerosis; genetic disease; toxic encephalopathy; Experimental Arthritis; breast cancer; Oligodendroglioma; Autism Spectrum Disorder"
"X"	78203204	78361943	158740	"-"	5020	"ENSRNOG00000000161"	"24942"	"Chm"	14.4953837136653	0.237746331256584	4.25250332827926	0.00068879599789034	0.0120506843274888	"genetic disease; Choroideremia; Autistic Disorder; Night Blindness; retinitis pigmentosa; syndromic X-linked intellectual disability Lubs type; fundus dystrophy; Eye Abnormalities"
"6"	123631250	123693965	62716	"-"	8158	"ENSRNOG00000010711"	"299284"	"Dicer1"	11.9026750593264	-0.268306130032959	-4.25166443082404	0.000689964507541623	0.0120585010376626	"Hereditary Neoplastic Syndromes; stomach cancer; Global Developmental Delay, Lung Cysts, Overgrowth, and Wilms Tumor; Multinodular Goiter 1; Retinoblastoma; Infertility; Endometriosis; Breast Neoplasms; Liver Neoplasms; diffuse large B-cell lymphoma; Diabetes Mellitus; Rhabdomyosarcoma; Pleuropulmonary Blastoma; genetic disease; middle cerebral artery infarction; DICER1 syndrome; Medulloblastoma; colorectal cancer; ovarian cancer; DiGeorge Syndrome; hepatocellular carcinoma; supratentorial primitive neuroectodermal tumor; nephroblastoma; lung cancer; pineoblastoma; dilated cardiomyopathy; nephroma; Oligospermia; breast cancer; Embryonal Rhabdomyosarcoma 2"
"5"	66807011	66853242	46232	"+"	5273	"ENSRNOG00000022325"	"362519"	"Smc2"	8.11886457772885	0.327500369427043	4.24922158117354	0.000693378710504483	0.0121055083543458	"Microsatellite Instability; colorectal cancer; genetic disease; Intellectual Disability; colon adenocarcinoma; Lung Neoplasms; Experimental Liver Cirrhosis"
"X"	88347598	88350393	2796	"-"	2796	"ENSRNOG00000029087"	"170914"	"Nap1l3"	24.1994707637558	0.215769800744451	4.24766066019608	0.000695569321255625	0.0121310774734227	"genetic disease; Autistic Disorder; syndromic X-linked intellectual disability Lubs type; developmental and epileptic encephalopathy 9"
"13"	77626307	77727512	101206	"-"	3504	"ENSRNOG00000003078"	"289181"	"Dcaf6"	31.0038341426178	0.239927190861279	4.245951192394	0.000697976503942559	0.0121603664524216	"Prostatic Neoplasms; genetic disease; immunodeficiency 25; parathyroid carcinoma; gastrointestinal stromal tumor; Hypercalciuria, Absorptive, 2; male infertility; Cerebral Visual Impairment and Intellectual Disability"
"13"	89439420	89448862	9443	"+"	8002	"ENSRNOG00000004423"	"64619"	"Zbtb18"	26.5974958654199	0.637878958022631	4.24446373672311	0.00070007797329063	0.0121740418161847	"parathyroid carcinoma; genetic disease; autosomal dominant intellectual developmental disorder; Senior-Loken Syndrome 7; Intellectual Disability; autosomal dominant intellectual developmental disorder 22; developmental and epileptic encephalopathy 54; MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME 2; Marfanoid Mental Retardation Syndrome, Autosomal; gastrointestinal stromal tumor; Developmental Disabilities; Neurodevelopmental Disorders"
"5"	21812070	21995358	183289	"+"	11520	"ENSRNOG00000006689"	"312974"	"Chd7"	6.13703001916735	-0.527103643073006	-4.24384971240905	0.000700947344216524	0.0121740418161847	"IRIS COLOBOMA; Atrioventricular Septal Defect; Pituitary Stalk Interruption Syndrome; 46,XY sex reversal; 3MC syndrome; atrial heart septal defect; Neurodevelopmental Disorders; Kallmann Syndrome; Kallmann Syndrome 5; Growth Deficiency and Mental Retardation with Facial Dysmorphism; CHARGE Syndrome; Myopia; Autism Spectrum Disorder; 46, XY Disorders of Sex Development; Intellectual Disability; Developmental Disease; idiopathic scoliosis; Hypothyroidism; Prostatic Neoplasms; hypogonadotropic hypogonadism; primary ovarian insufficiency; scoliosis; microcephaly; genetic disease; Hearing Loss; hypogonadotropic hypogonadism 5 with or without anosmia; Amenorrhea"
"1"	95953092	95965197	12106	"-"	2905	"ENSRNOG00000020883"	"691002"	"Dhdh"	5.65314519046989	-0.387505699884309	-4.24385302153966	0.000700942656009358	0.0121740418161847	"Prostatic Neoplasms; genetic disease; prostate cancer"
"5"	137110279	137115120	4842	"+"	1603	"ENSRNOG00000025424"	"319113"	"Yrdc"	9.10817297552761	0.310111026050459	4.24200858565666	0.000703560723593004	0.0121940794292447	"genetic disease; Galloway-Mowat Syndrome 10; Charcot-Marie-Tooth disease dominant intermediate C"
"3"	13241217	13306046	64830	"+"	8446	"ENSRNOG00000015396"	"64159"	"Sptan1"	204.363630828802	0.202167975360601	4.24241580625256	0.000702981841487562	0.0121940794292447	"Focal Epilepsy, with Speech Disorder and with or without Mental Retardation; Experimental Liver Cirrhosis; developmental and epileptic encephalopathy; Landau-Kleffner Syndrome; Neuropathy; Cerebellar Hypoplasia; epilepsy with generalized tonic-clonic seizures; microcephaly; genetic disease; neurodegenerative disease; developmental and epileptic encephalopathy 5; Short-Rib Thoracic Dysplasia 11 with or without Polydactyly; asphyxiating thoracic dystrophy; Intellectual Disability; Autism Spectrum Disorder; benign epilepsy with centrotemporal spikes; Spastic Ataxia; Neurodevelopmental Disorders; spinal muscular atrophy; primary coenzyme Q10 deficiency 7; West syndrome; Epilepsy; early infantile epileptic encephalopathy; peripheral nervous system disease; Developmental Disease"
"9"	75820770	75851471	30702	"+"	1710	"ENSRNOG00000014289"	"301511"	"Arpc2"	62.9066420826796	0.184415437211795	4.24042511731767	0.000705816318354081	0.0122204964218238	"systemic scleroderma; invasive ductal carcinoma; alacrima, achalasia, and impaired intellectual development syndrome; cerebrotendinous xanthomatosis; Silicosis; paroxysmal nonkinesigenic dyskinesia 1; Neurodevelopmental Disorders; genetic disease; melanoma; colorectal adenocarcinoma; ulcerative colitis"
"6"	3177897	4322710	1144814	"+"	9026	"ENSRNOG00000050220"	"60391"	"Nrxn1"	89.2921098771917	0.217233738346755	4.23846697479139	0.000708615825140749	0.0122562662592667	"hyperactivity; obesity; Schizophrenia; Pitt-Hopkins Syndrome; Autistic Disorder; Ovarian Dysgenesis 3; transient cerebral ischemia; Intellectual Disability; increased startle reflex; abnormal habituation to a new environment; Neurodevelopmental Disorders; Pitt-Hopkins-Like Syndrome 2; Autism Spectrum Disorder; CHROMOSOME 2p16.3 DELETION SYNDROME; impaired discrimination learning; decreased body weight; genetic disease; Language Development Disorders; Multiple Abnormalities; Craniofacial Abnormalities; SCHIZOPHRENIA 17"
"2"	219893572	219967546	73975	"-"	2195	"ENSRNOG00000011284"	"310849"	"Sgms2"	2.0698891499227	-0.76274506623286	-4.23598158196267	0.000712185442896241	0.0122798703611046	"genetic disease; 3-Hydroxyacyl-CoA Dehydrogenase Deficiency; calvarial doughnut lesions with bone fragility"
"1"	143825923	143849363	23441	"-"	1066	"ENSRNOG00000017383"	"293103"	"Hikeshi"	20.5744120566761	0.322965789694677	4.23638898545711	0.000711599060056036	0.0122798703611046	"Intellectual Disability; Exudative vitreoretinopathy 1; Disease Progression; genetic disease; Stomach Neoplasms; melanoma; hypomyelinating leukodystrophy 13"
"11"	77764124	77770781	6658	"-"	4230	"ENSRNOG00000001815"	"303831"	"Eif4a2"	103.100123847099	0.288990244408238	4.23659989855261	0.000711295682658008	0.0122798703611046	"genetic disease; 3MC syndrome 1; Neoplasm Metastasis; Neurodevelopmental Disorders"
"3"	105739174	105744697	5524	"-"	1878	"ENSRNOG00000028910"	"311323"	"Ccdc9b"	5.20234985122365	-0.609936208630242	-4.23353803194039	0.000715712841731849	0.0122915119949267	"Bloom Syndrome; colorectal cancer"
"X"	14348910	14353580	4671	"+"	3407	"ENSRNOG00000005387"	"NULL"	NA	15.0765378043452	-0.478721540741651	-4.23347554512137	0.000715803278134051	0.0122915119949267	"Autistic Disorder; Neurodegeneration with Brain Iron Accumulation 5; Breast Neoplasms; congenital disorder of glycosylation type IIm; syndromic X-linked intellectual disability Lubs type; X-linked severe congenital neutropenia; X-Linked Epilepsy, with Variable Learning Disabilities and Behavior Disorders; Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome; Experimental Liver Cirrhosis; genetic disease"
"4"	159927139	159946029	18891	"-"	2727	"ENSRNOG00000051816"	"502894"	"Tigar"	8.99428383270815	0.373849427410769	4.2344499318629	0.000714394385091222	0.0122915119949267	"Nerve Degeneration; Hyperphosphatemic Familial Tumoral Calcinosis 1; genetic disease; Episodic Ataxia, Type 1; Lymphoproliferative Syndrome 2"
"5"	135989465	136004762	15298	"-"	2076	"ENSRNOG00000026610"	"595134"	"Akirin1"	26.6197746151196	0.303883291776279	4.23469090310355	0.000714046394364767	0.0122915119949267	"genetic disease; Charcot-Marie-Tooth disease dominant intermediate C"
"1"	12857666	12873003	15338	"-"	1814	"ENSRNOG00000053347"	"361454"	"Ccdc28a"	9.9136540700514	0.359315424876369	4.23261078976849	0.000717056024997299	0.0123003819975923	"myoepithelioma; familial Behcet-like autoinflammatory syndrome; genetic disease"
"1"	203029877	203045975	16099	"+"	4533	"ENSRNOG00000020813"	"83838"	"Ltbp3"	11.3741148753349	-0.391894400770039	-4.22715698890194	0.000725008469745437	0.0123630310839967	"Anodontia; brachyolmia-amelogenesis imperfecta syndrome; bone disease; Aicardi-Goutieres Syndrome 3; Intellectual Disability; Mitral Valve Prolapse; Amelogenesis Imperfecta; high grade glioma; Geleophysic dysplasia 3; genetic disease; Osteoarthritis, Hip; Brachyolmia; Osteoarthritis; Bardet-Biedl Syndrome; Craniofacial Abnormalities; Growth Mental Deficiency Syndrome of Myhre; Growth Disorders; Osteosclerosis; Kyphosis; glycogen storage disease V; Recurrent Infections, with Encephalopathy, Hepatic Dysfunction, and Cardiovascular Malformations"
"8"	70763614	70821875	58262	"-"	2868	"ENSRNOG00000057501"	"315789"	"Fam81a"	29.8101211197926	0.370887636365307	4.22838334551531	0.000723212459286788	0.0123630310839967	"genetic disease; colorectal cancer; Bloom Syndrome"
