"chr"	"start"	"end"	"width"	"strand"	"Length"	"ensemblID"	"EntrezID"	"Symbol"	"meanExprs"	"logFC"	"t"	"P.Value"	"adj.P.Val"	"gene_description"	"associated_phenotypes"
"5"	129266404	129293556	27153	"+"	3066	"ENSRNOG00000010169"	"313510"	"Atpaf1"	20.418128454739	0.489859139437614	4.88796406948007	0.000155261624945773	0.0260263218801129	"ATP synthase mitochondrial F1 complex assembly factor 1 [Source:RGD Symbol;Acc:1305417]"	"genetic disease; obesity"
"13"	77270339	77286214	15876	"-"	1626	"ENSRNOG00000066098"	"NULL"	NA	6.95165598726178	-2.94412518711945	-4.83595425442685	0.000172788540866588	0.0263927203677722	"uncharacterized LOC100912617 [Source:RGD Symbol;Acc:6486032]"	""
"17"	26623588	26671800	48213	"-"	9739	"ENSRNOG00000013928"	"306871"	"Dsp"	0.444207192196189	-1.86443378613145	-4.84372799977259	0.000170045154959889	0.0263927203677722	"desmoplakin [Source:RGD Symbol;Acc:1305794]"	"catecholaminergic polymorphic ventricular tachycardia 1; PALMOPLANTAR KERATODERMA AND WOOLLY HAIR; dilated cardiomyopathy 1B; cardiomyopathy; Left Ventricular Hypertrophy; cardiac arrest; Amyloidosis; Sudden Death; subvalvular aortic stenosis; Subvalvular Aortic Stenosis, Eisenberg Type; Epidermolysis Bullosa, Lethal Acantholytic; dilated cardiomyopathy; hemiplegia; hypertrophic cardiomyopathy; familial hypertrophic cardiomyopathy; Cardiac Arrhythmias; arrhythmogenic right ventricular cardiomyopathy; Ventricular Tachycardia; Pulmonary Fibrosis; left ventricular noncompaction; Ventricular Fibrillation, Paroxysmal Familial, 1; Cardiac Conduction Defect; Long QT Syndrome; catecholaminergic polymorphic ventricular tachycardia; Long QT Syndrome 1; Syncope; Myocarditis; Wolff-Parkinson-White Syndrome; chronic obstructive pulmonary disease; restrictive cardiomyopathy; genetic disease; progressive familial heart block; lung disease; Paroxysmal ventricular fibrillation; dilated cardiomyopathy 1H; arrhythmogenic right ventricular dysplasia 1; systolic heart failure; dilated cardiomyopathy 1A; Ectodermal Dysplasia/ Skin Fragility Syndrome; Idiopathic Pulmonary Fibrosis; Ventricular Fibrillation; Marfanoid Mental Retardation Syndrome, Autosomal; Dilated Cardiomyopathy with Woolly Hair, Keratoderma, and Tooth Agenesis; arrhythmogenic right ventricular dysplasia 9; hypertrophic cardiomyopathy 1; Developmental Disabilities; migraine; Brugada Syndrome; Carvajal syndrome; Dilated Cardiomyopathy with Left Ventricular Noncompaction; Keratosis Palmoplantaris Striata 2; Heart Block; arrhythmogenic right ventricular dysplasia 8; dilated cardiomyopathy 1S"
"1"	40311221	40434063	122843	"+"	4501	"ENSRNOG00000016011"	"679812"	"Plekhg1"	29.4408720815448	1.37416849031892	4.83322890664958	0.000173761027080138	0.0263927203677722	"pleckstrin homology and RhoGEF domain containing G1 [Source:RGD Symbol;Acc:1583676]"	"genetic disease; prostate cancer; Tobacco Use Disorder"
"7"	47700288	47883968	183681	"+"	4711	"ENSRNOG00000004077"	"246153"	"Kcnc2"	44.4457125780839	1.2838355106052	4.84167466499343	0.000170765419146887	0.0263927203677722	"potassium voltage-gated channel subfamily C member 2 [Source:RGD Symbol;Acc:628829]"	"Epilepsy; genetic disease; early infantile epileptic encephalopathy; glioblastoma; developmental and epileptic encephalopathy; Developmental and Epileptic Encephalopathy 103"
"6"	58489010	58520330	31321	"-"	3885	"ENSRNOG00000006368"	"81514"	"Lrrn3"	27.9557044032125	0.618885704817535	4.8491316605272	0.000168164507831112	0.0263927203677722	"leucine rich repeat neuronal 3 [Source:RGD Symbol;Acc:71066]"	"Autism Spectrum Disorder; Schizophrenia; Pleomorphic Xanthoastrocytoma; Speech-Language Disorder 1; genetic disease"
"5"	138783069	138825632	42564	"-"	3828	"ENSRNOG00000025596"	"298533"	"Ago4"	4.91573905222076	0.462096444732109	4.87211519285405	0.000160400579436103	0.0263927203677722	"argonaute RISC component 4 [Source:RGD Symbol;Acc:1304583]"	"Charcot-Marie-Tooth disease dominant intermediate C; genetic disease"
"15"	78257121	78434265	177145	"-"	5593	"ENSRNOG00000009431"	"306117"	"Tbc1d4"	4.84035643411659	0.446196384780759	4.8468755935716	0.000168947086451442	0.0263927203677722	"TBC1 domain family, member 4 [Source:RGD Symbol;Acc:1561609]"	"Insulin Resistance; genetic disease; Acanthosis Nigricans; Type 2 Diabetes Mellitus 5; chromosome 13q14 deletion syndrome; Congenital Hyperinsulinism; impaired glucose tolerance"
"1"	204178932	204228476	49545	"-"	2154	"ENSRNOG00000021164"	"192277"	"Stip1"	69.8398188097454	0.397164204981538	4.8482435876014	0.000168472116025029	0.0263927203677722	"stress-induced phosphoprotein 1 [Source:RGD Symbol;Acc:621599]"	"leukocyte adhesion deficiency 3; high grade glioma; genetic disease; melanoma; Intellectual Disability; Colorectal Neoplasms"
"10"	87152978	87188235	35258	"-"	4181	"ENSRNOG00000020905"	"84580"	"Hdac5"	39.7520015625886	0.386729645825587	4.8404488475645	0.000171196897920322	0.0263927203677722	"histone deacetylase 5 [Source:RGD Symbol;Acc:619980]"	"primary pulmonary hypertension; acute kidney failure; systemic scleroderma; Cocaine-Related Disorders; GRN-related frontotemporal lobar degeneration with TDP43 inclusions; colorectal cancer; Right Ventricular Hypertrophy; pulmonary hypertension; Bipolar Disorder; adjustment disorder; middle cerebral artery infarction; Diabetic Nephropathies; genetic disease; depressive disorder"
"8"	1562119	2034979	472861	"-"	5498	"ENSRNOG00000006957"	"29629"	"Gria4"	36.6519586591332	0.225830351694355	4.84178505600053	0.000170726617046012	0.0263927203677722	"glutamate ionotropic receptor AMPA type subunit 4 [Source:RGD Symbol;Acc:61863]"	"Schizophrenia; obesity; substance-related disorder; Intellectual Disability; Chromosome 11, Partial Trisomy 11q; Autism Spectrum Disorder; Ataxia Telangiectasia; Developmental Disabilities; genetic disease; NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES; Myopia"
"X"	112120228	112124057	3830	"+"	2945	"ENSRNOG00000050006"	"24182"	"Agtr2"	0.442806123869717	1.28354013046517	4.82678308015292	0.000176083468075349	0.0265045277892157	"angiotensin II receptor, type 2 [Source:RGD Symbol;Acc:2072]"	"Experimental Mammary Neoplasms; type 2 diabetes mellitus; Reperfusion Injury; Left Ventricular Hypertrophy; Insulin Resistance; pancreatic cancer; systemic lupus erythematosus; IgA glomerulonephritis; Diabetic Nephropathies; asthma; chronic kidney disease; AIDS-Associated Nephropathy; Neoplasm Metastasis; Brain Hypoxia-Ischemia; Vascular System Injuries; dilated cardiomyopathy; Fetal Growth Retardation; Urogenital Abnormalities; hypertension; non-syndromic X-linked intellectual disability 88; Autistic Disorder; Glomerulonephritis; Experimental Radiation Injuries; Endotoxemia; Diabetic Cardiomyopathies; renal cell carcinoma; Pulmonary Fibrosis; Stomach Neoplasms; renovascular hypertension; syndromic X-linked intellectual disability Lubs type; vesicoureteral reflux; obesity; focal segmental glomerulosclerosis; congestive heart failure; Stroke; congenital diaphragmatic hernia; Inflammation; ovarian cyst; breast lobular carcinoma; Experimental Diabetes Mellitus; X-Linked Intellectual Developmental Disorders; Intellectual Disability; Fibrosis; Meconium Aspiration Syndrome; genetic disease; hypoglycemia; glomerulosclerosis"
"2"	59134588	59324718	190131	"+"	3224	"ENSRNOG00000057557"	"24684"	"Prlr"	5.06999078966	-1.81724216382768	-4.81855701239752	0.000179093588498942	0.0267169256842886	"prolactin receptor [Source:RGD Symbol;Acc:3407]"	"Hyperprolactinemia; Neurodevelopmental Disorders; genetic disease; Familial Medullary Thyroid Carcinoma; Experimental Liver Cirrhosis; Spontaneous Abortions; Carcinoma; Autistic Disorder; primary ovarian insufficiency; Alpha-Methylacyl-CoA Racemase Deficiency; Schizophrenia; Animal Mammary Neoplasms; Experimental Mammary Neoplasms; Endometriosis; Multiple Fibroadenomas of the Breast"
"11"	31737813	31780061	42249	"+"	2228	"ENSRNOG00000026870"	"304081"	"Clic6"	18.0725464306602	-2.46165341025648	-4.77492631849557	0.000195963469102268	0.027059154064138	"chloride intracellular channel 6 [Source:RGD Symbol;Acc:727938]"	"Long QT Syndrome 6; Parkinson's disease 20; amyotrophic lateral sclerosis type 1; autosomal dominant intellectual developmental disorder 7; myoepithelioma; genetic disease; Familial Platelet Disorder with Associated Myeloid Malignancy; Thrombocytopenia"
"7"	86202350	86324827	122478	"-"	3535	"ENSRNOG00000004089"	"84050"	"Enpp2"	182.390015217202	-1.43815252990588	-4.78171214357927	0.000193236516526196	0.027059154064138	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:RGD Symbol;Acc:69298]"	"Neoplasm Metastasis; Birth Weight; Thyroid Neoplasms; Liver Injury; Hyperalgesia; Chemical and Drug Induced Liver Injury; genetic disease; Experimental Liver Cirrhosis; trichorhinophalangeal syndrome type I; hereditary multiple exostoses; Experimental Diabetes Mellitus; Proliferative Diabetic Retinopathy; Cadmium Poisoning; Hepatitis"
"11"	31295614	31530043	234430	"+"	3058	"ENSRNOG00000029811"	"171138"	"Kcne2"	4.03767135524643	-1.43625682235941	-4.78777565338965	0.000190832703757501	0.027059154064138	"potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:RGD Symbol;Acc:621383]"	"Experimental Diabetes Mellitus; amyotrophic lateral sclerosis type 1; autosomal dominant intellectual developmental disorder 7; dilated cardiomyopathy; Familial Platelet Disorder with Associated Myeloid Malignancy; ZTTK SYNDROME; Cardiac Arrhythmias; Long QT Syndrome 6; familial hypertrophic cardiomyopathy; Long QT Syndrome 1; Ventricular Fibrillation; Long QT Syndrome 3/6; Coronary Artery Disease; hypertrophic cardiomyopathy; Familial Atrial Fibrillation 4; Thrombocytopenia; Long QT Syndrome; Romano-Ward Syndrome; Parkinson's disease 20; familial atrial fibrillation; Atrial Fibrillation"
"8"	115794537	115883228	88692	"-"	4685	"ENSRNOG00000013265"	"81810"	"Tgfbr2"	6.41855244419144	-0.645992240703269	-4.77729675936447	0.000195006434561329	0.027059154064138	"transforming growth factor, beta receptor 2 [Source:RGD Symbol;Acc:69651]"	"Bone Fractures; thoracic aortic aneurysm; Prostatic Neoplasms; Microsatellite Instability; Carotid Artery Injuries; LOEYS-DIETZ SYNDROME 2; migraine; Myocardial Infarction; gastrointestinal stromal tumor; membranoproliferative glomerulonephritis; Pulmonary Fibrosis; Fatigue; DiGeorge Syndrome; Cholangiocarcinoma; hereditary nonpolyposis colorectal cancer type 6; Loeys-Dietz syndrome 1; inguinal hernia; pancreatic ductal carcinoma; Wolff-Parkinson-White Syndrome; Carcinoma; Eye Abnormalities; type 2 diabetes mellitus; Lynch syndrome; pulmonary hypertension; Aortic Aneurysm; Reperfusion Injury; Marfan Syndrome Type 2; Esophageal Neoplasms; Lung Neoplasms; Marfan Syndrome; colorectal cancer; vasculogenic impotence; Hyperplasia; familial thoracic aortic aneurysm 1; Loeys-Dietz syndrome; Experimental Arthritis; connective tissue disease; genetic disease; Diabetic Nephropathies; prostate cancer; Colonic Neoplasms; bone disease; mismatch repair cancer syndrome; multiple acyl-CoA dehydrogenase deficiency; Bone Neoplasms; colon cancer; Ehlers-Danlos Syndrome; Radiation Injuries; hepatocellular carcinoma; Neoplasm Metastasis; Arteriosclerosis; pancreatic cancer; Dissecting Aneurysm; Experimental Liver Cirrhosis; Experimental Mammary Neoplasms; Loeys-Dietz Syndrome, Type 1b; Cleft Soft Palate; esophageal cancer; Brain Neoplasms; Hepatoblastoma; Craniofacial Abnormalities; kidney disease"
"15"	16607205	16630396	23192	"+"	4252	"ENSRNOG00000033261"	"361018"	"Fam107a"	66.446283244601	0.546442041510731	4.78735100466242	0.000191000049881994	0.027059154064138	"family with sequence similarity 107, member A [Source:RGD Symbol;Acc:1306327]"	"genetic disease; high grade glioma"
"5"	38605153	38610336	5184	"+"	2064	"ENSRNOG00000007506"	"362495"	"Ndufaf4"	15.0771797831499	0.482537886512366	4.78218291582363	0.00019304877895239	0.027059154064138	"NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:RGD Symbol;Acc:735162]"	"nuclear type mitochondrial complex I deficiency 1; nuclear type mitochondrial complex I deficiency 15; mitochondrial complex I deficiency; genetic disease"
"13"	92069216	92162004	92789	"+"	3934	"ENSRNOG00000002969"	"54260"	"Itpkb"	12.9650202117771	-0.464774809135497	-4.80019131298449	0.000186005710194358	0.027059154064138	"inositol-trisphosphate 3-kinase B [Source:RGD Symbol;Acc:2932]"	"gastrointestinal stromal tumor; genetic disease; parathyroid carcinoma; myeloproliferative neoplasm"
"15"	98182329	98363299	180971	"+"	4726	"ENSRNOG00000011203"	"306183"	"Farp1"	20.4284033756108	0.341673616429956	4.79071927358722	0.000189676797266627	0.027059154064138	"FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:RGD Symbol;Acc:1305346]"	"genetic disease; substance-related disorder; Anal Atresia, Hypospadias, and Penoscrotal Inversion; Holoprosencephaly 5"
"11"	83487717	83503633	15917	"-"	3160	"ENSRNOG00000001870"	"360745"	"Lztr1"	22.772538188893	0.297921025813654	4.7968331855894	0.000187298825546788	0.027059154064138	"leucine-zipper-like transcription regulator 1 [Source:RGD Symbol;Acc:1309100]"	"Nuchal Bleb, Familial; hypertrophic cardiomyopathy; NOONAN SYNDROME 10; Stroke; Hydrops Fetalis; Dwarfism; Hereditary Neoplastic Syndromes; velocardiofacial syndrome; Developmental Disease; Autism Spectrum Disorder; neurilemmomatosis; congenital diaphragmatic hernia; Epilepsy; glioblastoma; stomach cancer; Neurilemmoma; Noonan syndrome 1; genetic disease; hypertrophic cardiomyopathy 1; Noonan Syndrome; chromosome 22q11.2 deletion syndrome, distal; DiGeorge Syndrome; Intellectual Disability; Neurodevelopmental Disorders; Autistic Disorder; chromosome 22q11.2 microduplication syndrome; Bladder Exstrophy; Noonan syndrome 2; Megacolon; hepatocellular carcinoma; primary immunodeficiency disease; Schizophrenia"
"2"	60870594	60932955	62362	"-"	1967	"ENSRNOG00000019184"	"25339"	"Npr3"	1.17737769395197	-2.61098623286053	-4.7601497535775	0.000202038692891823	0.0276693645970211	"natriuretic peptide receptor 3 [Source:RGD Symbol;Acc:3196]"	"BOUDIN-MORTIER SYNDROME; musculoskeletal system disease; genetic disease; Diabetic Retinopathy; bone disease; Neurodevelopmental Disorders; Prostatic Neoplasms; hypertension; Myocardial Reperfusion Injury; Weight Gain"
"7"	8432811	8446279	13469	"+"	3869	"ENSRNOG00000020501"	"314640"	"Tjp3"	2.06743127757512	-0.908924457947284	-4.73791290145706	0.000211546644168109	0.0286875632802508	"tight junction protein 3 [Source:RGD Symbol;Acc:1309247]"	"Amenorrhea; Autism Spectrum Disorder; Prostatic Neoplasms"
"1"	96293435	96495459	202025	"-"	2739	"ENSRNOG00000021056"	"276720"	"Kcnj14"	5.32060040533459	0.47636199493902	4.73481418596406	0.000212907460303513	0.0286875632802508	"potassium inwardly-rectifying channel, subfamily J, member 14 [Source:RGD Symbol;Acc:628872]"	""
"5"	72181718	72648524	466807	"+"	9909	"ENSRNOG00000011504"	"298024"	"Akap2"	27.00959479511	0.927867715888356	4.71517300782202	0.000221743782400426	0.0296391609307706	"A-kinase anchoring protein 2 [Source:RGD Symbol;Acc:1305135]"	"Weight Gain; prostate cancer; genetic disease"
"3"	45048044	45121671	73628	"-"	2792	"ENSRNOG00000008346"	"311061"	"Itgb6"	1.88750989774866	-1.99752422536653	-4.69691454393286	0.00023029440916628	0.0301220531979216	"integrin subunit beta 6 [Source:RGD Symbol;Acc:1303119]"	"liver disease; Pulmonary Emphysema; prostate cancer; Experimental Liver Cirrhosis; genetic disease; amelogenesis imperfecta type 1H; Chronic Hepatitis C; Autistic Disorder; Spontaneous Abortions; asthma; microcephaly; autoimmune disease; Liver Cirrhosis; Cholangitis"
"13"	84779741	84787928	8188	"-"	3010	"ENSRNOG00000007645"	"116560"	"Kcnj9"	21.7765584920682	0.994634896860373	4.69592974677115	0.000230765071183503	0.0301220531979216	"potassium inwardly-rectifying channel, subfamily J, member 9 [Source:RGD Symbol;Acc:621440]"	"parathyroid carcinoma; genetic disease; AUTOIMMUNE INTERSTITIAL LUNG, JOINT, AND KIDNEY DISEASE; EAST syndrome; familial hemiplegic migraine; gastrointestinal stromal tumor"
"1"	85696882	85707155	10274	"-"	2324	"ENSRNOG00000020851"	"502317"	"Aplp1"	308.205386546401	-0.232553619665852	-4.70312061567971	0.000227350851307264	0.0301220531979216	"amyloid beta precursor like protein 1 [Source:RGD Symbol;Acc:69257]"	"genetic disease; Brugada Syndrome 5; hereditary spastic paraplegia 75"
"5"	119677204	119800910	123707	"+"	3282	"ENSRNOG00000030938"	NA	"AABR07049499.1"	3.29194244667148	-2.8955945094655	-4.6793523029406	0.000238837186181957	0.0301952548220299	"FYN binding protein 2 [Source:RGD Symbol;Acc:1564074]"	""
"5"	38635472	38727677	92206	"+"	7660	"ENSRNOG00000007675"	"297952"	"Gpr63"	5.58169325457019	1.63284777857262	4.68171298610943	0.000237670291672137	0.0301952548220299	"G protein-coupled receptor 63 [Source:RGD Symbol;Acc:1306460]"	"genetic disease"
"10"	79186647	79191657	5011	"-"	2541	"ENSRNOG00000002831"	"287631"	"Wfikkn2"	7.13918968960339	-0.828467165598498	-4.67628516686945	0.000240362035631432	0.0301952548220299	"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 [Source:RGD Symbol;Acc:1305361]"	"genetic disease"
"2"	205458176	205717599	259424	"+"	3242	"ENSRNOG00000016878"	"310812"	"Plppr5"	11.9958732656249	-0.538453030967369	-4.68529700728652	0.00023590982606724	0.0301952548220299	"phospholipid phosphatase related 5 [Source:RGD Symbol;Acc:1309567]"	"genetic disease"
"1"	153454080	153484428	30349	"-"	3204	"ENSRNOG00000016573"	"252900"	"Dgat2"	11.1287566684047	-0.431028294663053	-4.68782734222138	0.000234674962201257	0.0301952548220299	"diacylglycerol O-acyltransferase 2 [Source:RGD Symbol;Acc:620329]"	"Chemical and Drug Induced Liver Injury; genetic disease; Intellectual Disability; Non-alcoholic Fatty Liver Disease; Knee Osteoarthritis; Cholestasis; chronic kidney disease; fatty liver disease; premature menopause"
"14"	42054617	42113743	59127	"+"	1500	"ENSRNOG00000063179"	"NULL"	NA	0.677549054490362	-1.79665522843798	-4.66883815571324	0.000244105920555125	0.0304367292584704	NA	""
"13"	72274552	72312103	37552	"+"	3854	"ENSRNOG00000049537"	NA	"4930523C07Rik"	1.85574701446314	1.89453579786786	4.65521773117307	0.000251108334681115	0.0306545510815839	"KIAA0040 ortholog [Source:RGD Symbol;Acc:2311260]"	"1q24 Deletion Syndrome; Antithrombin III Deficiency; genetic disease; parathyroid carcinoma; gastrointestinal stromal tumor"
"9"	83875561	84001895	126335	"+"	5466	"ENSRNOG00000015365"	"363265"	"Col4a3"	2.69446985125699	0.775227666291207	4.65474113053317	0.000251357044420457	0.0306545510815839	"collagen type IV alpha 3 chain [Source:RGD Symbol;Acc:71085]"	"Benign Familial Hematuria 1; Hearing Loss; Proteinuria; benign familial hematuria; Stickler syndrome; Hematuria; Nephrotic Syndrome; autosomal dominant Alport syndrome; kidney disease; autosomal recessive Alport syndrome; chronic kidney disease; focal segmental glomerulosclerosis; Atypical Hemolytic Uremic Syndrome; nephrotic syndrome type 2; Glomerulonephritis; Lung Carcinoid Tumors; Alport syndrome; Benign Familial Hematuria 2; genetic disease"
"9"	74448382	74465156	16775	"-"	5819	"ENSRNOG00000017206"	"25285"	"Igfbp5"	36.1371636379335	-0.417232984609294	-4.66137066403609	0.000247919968497712	0.0306545510815839	"insulin-like growth factor binding protein 5 [Source:RGD Symbol;Acc:2876]"	"congenital diaphragmatic hernia; Neurodevelopmental Disorders; urinary bladder cancer; Pulmonary Fibrosis; Endotoxemia; Weight Gain; genetic disease; Coronary Disease; Breast Neoplasms"
"1"	241397983	241416322	18340	"-"	3789	"ENSRNOG00000015727"	"309380"	"Loxl4"	0.365965986052624	-1.91635960344603	-4.6328490099262	0.000263056796284453	0.0313939496594331	"lysyl oxidase-like 4 [Source:RGD Symbol;Acc:1308588]"	"urinary bladder cancer; Autism Spectrum Disorder; genetic disease"
"14"	58609958	58615990	6033	"-"	2022	"ENSRNOG00000003869"	"25352"	"Sod3"	6.27099400464116	-1.19692461888578	-4.63917817949987	0.000259618248140196	0.0313939496594331	"superoxide dismutase 3 [Source:RGD Symbol;Acc:3733]"	"heart left ventricle hypertrophy; renal interstitial fibrosis; Hypoxia; increased mean systemic arterial blood pressure; renal glomerulus fibrosis; increased fluid intake; Pulmonary Arterial Hypertension; chronic obstructive pulmonary disease; glomerulosclerosis; congestive heart failure; Pneumonia; Brain Ischemia; increased vasoconstriction; Hyperoxia; Insulin Resistance; Diabetic Retinopathy; Coronary Artery Disease; increased systemic arterial systolic blood pressure; polyneuropathy; increased circulating creatinine level; Chemical and Drug Induced Liver Injury; heart disease; Myocardial Ischemia; renal cast; Nasal Polyps; Necrosis; Diabetic Nephropathies; contact dermatitis; abnormal vasodilation; diffuse large B-cell lymphoma; Pulmonary Fibrosis; Sepsis; intermediate coronary syndrome; Disease Progression; type 2 diabetes mellitus; Reperfusion Injury; oxidative stress; increased vasodilation; genetic disease; increased food intake; increased systemic arterial diastolic blood pressure; hypertension; Liver Reperfusion Injury; Myocardial Infarction; Renal Fibrosis; decreased superoxide dismutase level; oral cavity cancer; Diabetes Mellitus; Fibrosis"
"14"	34956620	35190222	233603	"+"	10729	"ENSRNOG00000002248"	"364144"	"Fryl"	22.3267863787912	0.377716601564935	4.63366398366649	0.00026261143582346	0.0313939496594331	"FRY like transcription coactivator [Source:RGD Symbol;Acc:1311309]"	"genetic disease"
"9"	1917845	1925291	7447	"-"	2082	"ENSRNOG00000047505"	"29213"	"Tubb4a"	266.327495409204	-0.23765755067635	-4.62902253709457	0.000265158194894731	0.0314203058177387	"tubulin, beta 4A class IVa [Source:RGD Symbol;Acc:619730]"	"microcephaly; genetic disease; torsion dystonia 4; hypomyelinating leukodystrophy 6; tremors; dystonia; mucolipidosis type IV; Developmental Disabilities; Cerebral Palsy; Nervous System Malformations; demyelinating disease; demyelination"
"13"	81936775	81943068	6294	"-"	2952	"ENSRNOG00000002773"	"29480"	"Rgs4"	52.5026044718175	1.52432573091832	4.61996333633516	0.000270201890046678	0.031570162090209	"regulator of G-protein signaling 4 [Source:RGD Symbol;Acc:3567]"	"hypertension; Endometriosis; lesion of sciatic nerve; Epilepsy; bladder disease; Hyperalgesia; gastrointestinal stromal tumor; Experimental Seizures; Drug-Induced Dyskinesia; Status Epilepticus; Parkinsonism; parathyroid carcinoma; genetic disease; opioid abuse"
"2"	247147752	247634547	486796	"-"	5506	"ENSRNOG00000011980"	"117284"	"Lrrc7"	60.6787711770591	1.14893465393658	4.62052299684903	0.000269887478930005	0.031570162090209	"leucine rich repeat containing 7 [Source:RGD Symbol;Acc:708527]"	"Cocaine-Related Disorders; Intellectual Disability; genetic disease"
"19"	33259970	33292006	32037	"-"	2994	"ENSRNOG00000016760"	"291965"	"Kctd19"	0.248259048563178	-1.74146915918794	-4.60776498210706	0.000277148505436326	0.031627115193523	"potassium channel tetramerization domain containing 19 [Source:RGD Symbol;Acc:1561326]"	"genetic disease; Cerebral Visual Impairment and Intellectual Disability; autosomal dominant dyskeratosis congenita 6"
"8"	65917840	65932741	14902	"+"	2540	"ENSRNOG00000032339"	"315762"	"Rasl12"	1.49757533986039	-0.69219901368479	-4.60258374362423	0.000280154000996015	0.031627115193523	"RAS-like, family 12 [Source:RGD Symbol;Acc:1306268]"	"Bloom Syndrome; colorectal cancer; Diarrhea; genetic disease; Primary Bile Acid Malabsorption 2; nemaline myopathy 6"
"1"	101482591	101582619	100029	"+"	2383	"ENSRNOG00000016717"	"499156"	"Gas2"	5.00720474269453	0.599804041625992	4.61567868422954	0.000272621388240013	0.031627115193523	"growth arrest-specific 2 [Source:RGD Symbol;Acc:1563167]"	"Intellectual Disability; genetic disease; adenoid cystic carcinoma; sensorineural hearing loss; Salivary Gland Neoplasms"
"12"	5390922	5410224	19303	"+"	5061	"ENSRNOG00000000902"	"288444"	"Hsph1"	63.5481535995913	0.552103520487866	4.60506685915552	0.000278709482627462	0.031627115193523	"heat shock protein family H (Hsp110) member 1 [Source:RGD Symbol;Acc:1311609]"	"human immunodeficiency virus infectious disease; genetic disease"
"15"	3659240	3757711	98472	"+"	8994	"ENSRNOG00000027012"	"408223"	"Usp54"	34.7859553670892	0.409729644558211	4.61160714310343	0.000274941046844774	0.031627115193523	"ubiquitin specific peptidase 54 [Source:RGD Symbol;Acc:1303206]"	"genetic disease"
"2"	154133733	154163120	29388	"-"	3220	"ENSRNOG00000009388"	"100362555"	"Sptssb"	5.02002874940474	1.24937388748465	4.59566938007939	0.000284216747066425	0.0317325370183651	"serine palmitoyltransferase, small subunit B [Source:RGD Symbol;Acc:2324614]"	""
"5"	164880587	165203601	323015	"-"	8075	"ENSRNOG00000045913"	"100366024"	"Prdm16"	2.03260997274875	-0.85139864223168	-4.59453953878817	0.000284886315103828	0.0317325370183651	"PR/SET domain 16 [Source:RGD Symbol;Acc:2324431]"	"microcephaly; Joubert Syndrome 25; Coronary Artery Disease; Dilated Cardiomyopathy 1LL; immunodeficiency 38; Neurodevelopmental Disorders; Ehlers-Danlos syndrome spondylodysplastic type 2; Immunodeficiency 16; migraine; Dilated Cardiomyopathy with Left Ventricular Noncompaction; dilated cardiomyopathy; left ventricular noncompaction; Wolff-Parkinson-White Syndrome; familial hypertrophic cardiomyopathy; Peroxisome Biogenesis Disorder, Complementation Group 7; genetic disease; chromosome 1p36 deletion syndrome; restrictive cardiomyopathy"
"6"	9036434	9053301	16868	"-"	6729	"ENSRNOG00000057031"	"78974"	"Six3"	0.632014372876577	-1.46609350702202	-4.57930313441178	0.000294074627741905	0.0325390654325281	"SIX homeobox 3 [Source:RGD Symbol;Acc:620909]"	"Schizencephaly; Liver Neoplasms; pre-malignant neoplasm; Lynch syndrome; Holoprosencephaly; genetic disease; Holoprosencephaly 2; solitary median maxillary central incisor"
"4"	115725592	115810323	84732	"+"	5183	"ENSRNOG00000010378"	"297386"	"Slc4a5"	10.6442626023287	-2.51722595404445	-4.56579233786051	0.000302475179532329	0.0325763046523266	"solute carrier family 4 member 5 [Source:RGD Symbol;Acc:1303009]"	"dystonia; genetic disease; Methylmalonyl-CoA Epimerase Deficiency; congenital disorder of glycosylation type IIb"
"3"	48642496	48760787	118292	"-"	3858	"ENSRNOG00000004679"	"295649"	"Fign"	5.58192885946946	0.805883862982827	4.57397402236752	0.000297359280471144	0.0325763046523266	"fidgetin, microtubule severing factor [Source:RGD Symbol;Acc:1308174]"	"genetic disease; Developmental Disease; Autistic Disorder"
"4"	148304490	148312558	8069	"-"	3231	"ENSRNOG00000007955"	"680130"	"Timp4"	5.50324151809128	0.551318024248006	4.56628491876542	0.000302164649338968	0.0325763046523266	"TIMP metallopeptidase inhibitor 4 [Source:RGD Symbol;Acc:69077]"	"genetic disease; Lymphatic Metastasis; Prostatic Neoplasms; Myocardial Reperfusion Injury; cervical cancer; ovarian carcinoma; prostate carcinoma in situ; Experimental Arthritis; ductal carcinoma in situ; Cardiomegaly; Wounds and Injuries; nephroblastoma; endometrial carcinoma; Breast Neoplasms; renal cell carcinoma; endometrial cancer; Arteriovenous Fistula; renal hypertension; abdominal aortic aneurysm; congestive heart failure"
"1"	180030160	180058417	28258	"-"	3284	"ENSRNOG00000015218"	"361645"	"Nsmce1"	3.85514226576147	-0.517387332598832	-4.56312890671485	0.000304159895006162	0.0325763046523266	"NSE1 homolog, SMC5-SMC6 complex component [Source:RGD Symbol;Acc:1307760]"	"genetic disease"
