"","seqnames","start","end","width","strand","Length","ensemblID","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B","associated_phenotypes","gene_description"
"ENSRNOG00000066111","7",66022352,66028422,6071,"+",5476,"ENSRNOG00000066111","Kcns2","66022",8.68246484637724,-0.416986156590307,5.86662448277715,-4.44389607569861,0.000548789707314177,0.0126821278420543,-0.105592221605164,"Cohen Syndrome","potassium voltage-gated channel, modifier subfamily S, member 2 [Source:RGD Symbol;Acc:621525]"
"ENSRNOG00000003512","10",26595160,26650864,55705,"-",4723,"ENSRNOG00000003512","Gabra1","29705",58.6227271985385,-0.382569473774295,8.11259876191188,-4.43905352221158,0.00055393323506539,0.0127771563901571,-0.165709288240335,"Ataxia; idiopathic generalized epilepsy 13; sensorineural hearing loss; visual epilepsy; Neurodevelopmental Disorders; Marfanoid Mental Retardation Syndrome, Autosomal; Hepatic Encephalopathy; genetic disease; childhood absence epilepsy; amyotrophic lateral sclerosis type 1; Epilepsy; idiopathic generalized epilepsy; Essential Tremor; Autistic Disorder; Intellectual Disability; developmental and epileptic encephalopathy 19; ovarian cyst; juvenile myoclonic epilepsy","gamma-aminobutyric acid type A receptor subunit alpha 1 [Source:RGD Symbol;Acc:61855]"
"ENSRNOG00000063458","8",889638,899464,9827,"+",9827,"ENSRNOG00000063458",NA,"NULL",15.1594723106012,-0.357016870750107,7.36062548094644,-4.43858704681062,0.000554431313314812,0.0127771563901571,-0.156017888748131,"",NA
"ENSRNOG00000066650","4",62774123,62776700,2578,"-",2398,"ENSRNOG00000066650",NA,"NULL",7.80797309668529,-0.313775217613178,4.20938865338588,-4.43538900258746,0.000557858443198991,0.0128143632715135,-0.0275298453542412,"",NA
"ENSRNOG00000000561","20",29270193,29334858,64666,"-",4307,"ENSRNOG00000000561","Pald1","294508",4.4239605640546,0.293358821981596,3.8492890748023,4.43493503911646,0.000558346687913683,0.0128143632715135,-0.0175867099707006,"familial hemophagocytic lymphohistiocytosis 2; Visceral Heterotaxy 5, Autosomal","phosphatase domain containing, paladin 1 [Source:RGD Symbol;Acc:1305933]"
"ENSRNOG00000060956","7",68166323,68174148,7826,"-",1939,"ENSRNOG00000060956",NA,"NULL",60.7792209183436,-0.283227864031721,7.13082284582932,-4.43622583998645,0.000556959561822239,0.0128143632715135,-0.156927691696933,"",NA
"ENSRNOG00000065740","10",51856738,51883236,26499,"+",6041,"ENSRNOG00000065740","Myh2","691644",0.44371922764901,0.822684256994184,2.25106088604081,4.43010275664965,0.000563571193737474,0.0129165260699118,-0.125938695875741,"myopathy; genetic disease; inclusion body myositis; muscular dystrophy; proximal myopathy and ophthalmoplegia","myosin heavy chain 2 [Source:RGD Symbol;Acc:620354]"
"ENSRNOG00000018039","17",9846802,9855012,8211,"+",1543,"ENSRNOG00000018039","Sncb","113893",124.346915349831,-0.316811182009478,7.14702194896533,-4.42913584498407,0.000564622607457334,0.0129228966101331,-0.17052082792793,"GM2 gangliosidosis; acute megakaryocytic leukemia; Brain Injuries; Uveitis; Alzheimer's Disease; Parkinson's disease; Marfanoid Mental Retardation Syndrome, Autosomal; Experimental Autoimmune Encephalomyelitis; Pantothenate Kinase-Associated Neurodegeneration; Ehlers-Danlos syndrome spondylodysplastic type 2; Pick's disease; Lewy body dementia","synuclein, beta [Source:RGD Symbol;Acc:70992]"
"ENSRNOG00000059702","8",73177810,73214261,36452,"-",1890,"ENSRNOG00000059702","Tex9","300822",6.19759361729169,0.370628693030221,3.06061699556172,4.42762850156165,0.000566265707363545,0.0129427735138579,-0.0345431423085589,"colorectal cancer; Bloom Syndrome; Visceral Heterotaxy 9, Autosomal","testis expressed 9 [Source:RGD Symbol;Acc:1304772]"
"ENSRNOG00000053691","3",167270296,167318451,48156,"-",11485,"ENSRNOG00000053691","Lama5","140433",3.41109263461502,0.97826762676897,4.45954319943587,4.42210920465856,0.000572324161446033,0.0130633771713665,-0.0738857634987546,"Bent Bone Dysplasia Syndrome; developmental and epileptic encephalopathy 33; neuronal ceroid lipofuscinosis; Polymicrogyria; benign familial hematuria; omphalocele; Nephrotic Syndrome; developmental and epileptic encephalopathy; Hematuria; High Myopia; Dwarfism; prostate cancer; early infantile epileptic encephalopathy; cystic kidney disease; Holoprosencephaly; congenital myasthenic syndrome","laminin subunit alpha 5 [Source:RGD Symbol;Acc:621023]"
"ENSRNOG00000015049","8",119220905,119318769,97865,"-",8541,"ENSRNOG00000015049","Scn5a","25665",1.47374487983436,0.895873650383489,4.36944374679318,4.41753013555196,0.000577401096309693,0.013089847377398,-0.0803185970557454,"Wolff-Parkinson-White Syndrome; Romano-Ward Syndrome; Cardiac Conduction Defect, Nonspecific; Death; Atrioventricular Block; Atrial Fibrillation; migraine; Long QT Syndrome; Syncope; sudden infant death syndrome; Familial Atrial Fibrillation 10; dilated cardiomyopathy 1A; catecholaminergic polymorphic ventricular tachycardia; Progressive Familial Heart Block, Type IA; Long QT Syndrome 2; Sudden Death; Long QT Syndrome 3; Ventricular Tachycardia; progressive familial heart block type I; Visceral Heterotaxy 4, Autosomal; Long QT Syndrome 2/3; Cardiac Conduction Defect, Nonprogressive; Brain Ischemia; Infant Death; Long QT Syndrome 1; cardiomyopathy; familial hypertrophic cardiomyopathy; progressive familial heart block; Heart Block; Sick Sinus Syndrome 1, Autosomal Recessive; Dilated Cardiomyopathy with Left Ventricular Noncompaction; hypertrophic cardiomyopathy 1; Long QT Syndrome 3/6; Ventricular Fibrillation, Paroxysmal Familial, 1; arrhythmogenic right ventricular cardiomyopathy; Ventricular Fibrillation; Nonprogressive Heart Block; Brugada syndrome 1; cardiac arrest; Torsades de Pointes; Brugada Syndrome; genetic disease; Left Ventricular Noncompaction 1; left ventricular noncompaction; hemiplegia; dilated cardiomyopathy 1B; congestive heart failure; Paroxysmal ventricular fibrillation; Cardiac Arrhythmias; Sick Sinus Syndrome; dilated cardiomyopathy; hypertrophic cardiomyopathy; fetal akinesia deformation sequence syndrome 1; catecholaminergic polymorphic ventricular tachycardia 1; dilated cardiomyopathy 1E; hereditary sensory and autonomic neuropathy type 7; Cardiac Conduction Defect","sodium voltage-gated channel alpha subunit 5 [Source:RGD Symbol;Acc:3637]"
"ENSRNOG00000064426","7",8013122,8018206,5085,"-",2148,"ENSRNOG00000064426",NA,"NULL",0.920764256334245,-0.649704983046088,1.22742302014418,-4.41791593766099,0.000576971567019095,0.013089847377398,-0.514846060244072,"","zinc finger protein 709-like [Source:NCBI gene (formerly Entrezgene);Acc:100912294]"
"ENSRNOG00000032574","7",107759343,107782331,22989,"-",5472,"ENSRNOG00000032574","Scrib","362938",14.5821254063918,0.288302484053133,5.70895065468918,4.41857907114022,0.000576234040640742,0.013089847377398,-0.15355210879635,"microcephaly; neural tube defect; Brown-Vialetto-Van Laere Syndrome 2; epidermolysis bullosa simplex with muscular dystrophy","scribble planar cell polarity protein [Source:RGD Symbol;Acc:1565055]"
"ENSRNOG00000051680","1",255839595,255871935,32341,"-",5309,"ENSRNOG00000051680","Ccdc186","361773",21.2044873090675,-0.243658996375479,6.97675408767825,-4.41957071917753,0.000575132953289937,0.013089847377398,-0.185806120680648,"","coiled-coil domain containing 186 [Source:RGD Symbol;Acc:1307158]"
"ENSRNOG00000003125","10",10567834,10572452,4619,"+",1529,"ENSRNOG00000003125","Rogdi","287061",64.5320186944967,-0.194336980723293,6.53107406786025,-4.41942338683631,0.000575296408491725,0.013089847377398,-0.176272051789366,"Autism Spectrum Disorder; Epilepsy; Kohlschutter-Tonz syndrome; Rubinstein-Taybi Syndrome; Fanconi Anemia; Familial Mediterranean Fever","rogdi atypical leucine zipper [Source:RGD Symbol;Acc:1560021]"
"ENSRNOG00000008580","5",29459457,29494150,34694,"+",3205,"ENSRNOG00000008580","Nbn","85482",10.5005740170175,-0.274792662571639,5.23790565627443,-4.41505868747358,0.000580160468634457,0.0131345814497893,-0.129410089691873,"Stomatitis; Alzheimer's Disease; Neoplasm Recurrence, Local; T-cell acute lymphoblastic leukemia; colon carcinoma; rectum cancer; hereditary breast ovarian cancer syndrome; disease of metabolism; Hereditary Neoplastic Syndromes; Nijmegen Breakage Syndrome; acute lymphoblastic leukemia; primary ovarian insufficiency; prostate cancer; Breast Cancer, Familial; breast cancer; ovarian carcinoma; Pancreatic Carcinoma; Prostatic Neoplasms; Lissencephaly; breast carcinoma; ovarian cancer; aplastic anemia","nibrin [Source:RGD Symbol;Acc:621420]"
"ENSRNOG00000015732","15",28356807,28361624,4818,"+",3677,"ENSRNOG00000015732","Bcl2l2","60434",40.7557609704137,-0.227548813169189,7.3138640413246,-4.41399318013114,0.000581354285833044,0.0131437989278735,-0.201971630169045,"Multiple Sclerosis; Alzheimer's Disease; Epilepsy; B-cell lymphoma; atrophy of testis; Burkitt Lymphoma; diffuse large B-cell lymphoma; colorectal adenocarcinoma; transient cerebral ischemia; Azoospermia; pterygium; brain-lung-thyroid syndrome","Bcl2-like 2 [Source:RGD Symbol;Acc:620717]"
"ENSRNOG00000030963","5",111671886,111673173,1288,"+",1225,"ENSRNOG00000030963",NA,"NULL",45.6844252266051,-0.383172640400128,5.16104640836718,-4.412948952383,0.000582526710806982,0.0131525084921122,-0.129264625753009,"","glyceraldehyde-3-phosphate dehydrogenase [Source:RGD Symbol;Acc:11369796]"
"ENSRNOG00000001478","12",22254221,22361040,106820,"+",3939,"ENSRNOG00000001478","Gtf2ird1","246770",13.1681537780946,0.564197812341642,4.66123667023677,4.41083762327031,0.00058490467251459,0.0131883768803964,-0.109867474438206,"Neurodevelopmental Disorders; sickle cell anemia; Childhood Schizophrenia; Cognitive Dysfunction; Volvulus Of Midgut; Williams-Beuren syndrome; Pleomorphic Xanthoastrocytoma; Autism Spectrum Disorder; Craniofacial Abnormalities; intestinal volvulus; Autistic Disorder; Schizophrenia","GTF2I repeat domain containing 1 [Source:RGD Symbol;Acc:620856]"
"ENSRNOG00000016379","2",175684993,175690108,5116,"+",2057,"ENSRNOG00000016379","Jtb","29439",12.0169315662743,-0.272627276690709,4.98285517872829,-4.40817438946441,0.000587918473541633,0.0132384661131181,-0.126035114504188,"IMMUNODEFICIENCY 42; MHC class II deficiency; gastrointestinal stromal tumor; parathyroid carcinoma; GAND syndrome; severe congenital neutropenia 5; dyschromatosis symmetrica hereditaria","jumping translocation breakpoint [Source:RGD Symbol;Acc:2942]"
"ENSRNOG00000070575","4",128739313,129243777,504465,"+",3677,"ENSRNOG00000070575","Tafa1","500266",12.2225933843046,-0.786095444624573,5.66131499035966,-4.40611673756732,0.000590257904368414,0.0132732558091352,-0.160298019637083,"","TAFA chemokine like family member 1 [Source:RGD Symbol;Acc:1563030]"
"ENSRNOG00000028708","3",167606215,167656377,50163,"+",3703,"ENSRNOG00000028708","Ntsr1","366274",2.46698036124865,0.946155495380824,1.86391723121042,4.40364242164225,0.000593083731681072,0.013283167545479,-0.232718856959803,"Schizophrenia; Epilepsy; Autism Spectrum Disorder; developmental and epileptic encephalopathy 33; developmental and epileptic encephalopathy; Parkinson's disease; Pain; neuronal ceroid lipofuscinosis; early infantile epileptic encephalopathy; Hyperalgesia","neurotensin receptor 1 [Source:RGD Symbol;Acc:1306076]"
"ENSRNOG00000007764","4",129895708,130084197,188490,"-",7225,"ENSRNOG00000007764","Frmd4b","252858",6.43535831426092,0.514202777273581,5.05147473900928,4.40479547348075,0.00059176514682487,0.013283167545479,-0.146864476346012,"Atrial Fibrillation","FERM domain containing 4B [Source:RGD Symbol;Acc:620172]"
"ENSRNOG00000010199","2",166134626,166207489,72864,"-",3035,"ENSRNOG00000010199","Glrb","25456",48.0211649727521,-0.362779951973527,7.47667746262168,-4.4036900681902,0.000593029185197783,0.013283167545479,-0.223672357132946,"Stiff-Person Syndrome; Hyperekplexia 2; hyperekplexia","glycine receptor, beta [Source:RGD Symbol;Acc:2706]"
"ENSRNOG00000013399","8",90137374,90169137,31764,"-",5648,"ENSRNOG00000013399","Minar1","501033",7.0954579375331,0.63607443122181,2.78470647787924,4.40191270283676,0.00059506743477279,0.0133072464124496,-0.0919687073201025,"Bloom Syndrome; colorectal cancer","membrane integral NOTCH2 associated receptor 1 [Source:RGD Symbol;Acc:1591930]"
"ENSRNOG00000036695","10",105758410,105762913,4504,"+",1563,"ENSRNOG00000036695","Mrpl12","303746",15.3649559871937,-0.406558298094001,4.96365164138086,-4.40080186759738,0.000596344974321611,0.0133072464124496,-0.134551019873177,"lung adenocarcinoma; combined oxidative phosphorylation deficiency 45; Animal Disease Models","mitochondrial ribosomal protein L12 [Source:RGD Symbol;Acc:1588559]"
"ENSRNOG00000055257","2",233641932,233674846,32915,"+",1450,"ENSRNOG00000055257","Selenof","113922",81.2250262706501,-0.293856108766641,7.23499675017848,-4.40062537368328,0.000596548214204259,0.0133072464124496,-0.225654010809878,"","selenoprotein F [Source:RGD Symbol;Acc:621291]"
"ENSRNOG00000006549","10",30667091,30667771,681,"+",681,"ENSRNOG00000006549","Fndc9","100362205",8.18039538910189,0.812450341961326,1.45866305442363,4.39762125498725,0.000600018515709847,0.0133559996942768,-0.37539934512623,"","fibronectin type III domain containing 9 [Source:RGD Symbol;Acc:2318580]"
"ENSRNOG00000018413","5",161459533,161495607,36075,"-",7220,"ENSRNOG00000018413","Per3","78962",12.9985692215048,0.518247087500946,5.86551109008957,4.39735031241888,0.000600332521570619,0.0133559996942768,-0.201697792198286,"advanced sleep phase syndrome 1; withdrawal disorder; advanced sleep phase syndrome 3; Breast Neoplasms; Neurodevelopmental Disorders; advanced sleep phase syndrome; chronic myeloid leukemia","period circadian regulator 3 [Source:RGD Symbol;Acc:621581]"
"ENSRNOG00000069366","3",146210117,146220526,10410,"-",8143,"ENSRNOG00000069366",NA,"NULL",4.14067672519122,0.818449827975286,4.45565211038896,4.39589093786716,0.000602026753874838,0.01336308280344,-0.124240283482949,"",NA
"ENSRNOG00000025676","8",121610787,121642942,32156,"+",3494,"ENSRNOG00000025676","Gask1a","316090",1.62270653586822,0.805821598567587,1.89386914293678,4.39563232714344,0.000602327494991874,0.01336308280344,-0.238626495581225,"congenital muscular dystrophy-dystroglycanopathy type A8","golgi associated kinase 1A [Source:RGD Symbol;Acc:1305157]"
"ENSRNOG00000003848","X",66404760,66428387,23628,"+",9213,"ENSRNOG00000003848","Med12","679693",6.88273629648603,0.373432241578248,5.22631797338708,4.39501131998672,0.000603050301280451,0.01336308280344,-0.174341782740918,"Simpson-Golabi-Behmel syndrome type 1; Intellectual Disability; Developmental Disabilities; FG Syndrome 1; syndromic X-linked intellectual disability Lubs type; glioblastoma; Ohdo syndrome; Hardikar Syndrome; lung squamous cell carcinoma; Adrenocortical Carcinoma; uterine fibroid; Autistic Disorder; Prostatic Neoplasms; Pancreatic Adenocarcinoma; angiosarcoma; dilated cardiomyopathy 1Y; nephroblastoma; Breast Neoplasms; Agenesis of Corpus Callosum; Leiomyosarcoma; Anorectal Malformations; syndromic X-linked intellectual disorder Lujan-Fryns-type; genetic disease; FG syndrome; imperforate anus; prostate adenocarcinoma; gastric adenocarcinoma; X-Linked Intellectual Developmental Disorders; Ohdo Syndrome, X-Linked; Fibroadenoma; phobic disorder; major depressive disorder; Phyllodes Tumor; Ehlers-Danlos syndrome classic type 1","mediator complex subunit 12 [Source:RGD Symbol;Acc:1585896]"
"ENSRNOG00000063437","9",80115077,80129504,14428,"+",8031,"ENSRNOG00000063437","Utp14b",NA,21.4258756558143,0.380682202139802,7.26128823649715,4.39404759587031,0.000604173769877152,0.0133702454928576,-0.240218515260776,"","U3 small nucleolar RNA-associated protein 14 homolog B-like [Source:RGD Symbol;Acc:7514331]"
"ENSRNOG00000006255","10",30583926,30600640,16715,"-",3423,"ENSRNOG00000006255","Nipal4","303070",2.56972633498663,0.926571394760063,2.42741528424817,4.38853089414005,0.000610646424638856,0.013374159977422,-0.149974509896742,"erythrokeratodermia variabilis et progressiva 1; autosomal recessive congenital ichthyosis 6; autosomal recessive congenital ichthyosis","NIPA-like domain containing 4 [Source:RGD Symbol;Acc:1309452]"
"ENSRNOG00000018415","17",40240378,40252851,12474,"+",743,"ENSRNOG00000018415","Acot13","291135",11.4332402179162,-0.52062097256087,3.5821748439405,-4.38505877399907,0.000614756695155622,0.013374159977422,-0.0986282377740997,"","acyl-CoA thioesterase 13 [Source:RGD Symbol;Acc:1306513]"
"ENSRNOG00000036833","7",134448921,134475548,26628,"-",2799,"ENSRNOG00000036833","Zfp385a","685474",15.3541711099051,0.514052319889769,4.23442306938505,4.39012090737737,0.000608773613747347,0.013374159977422,-0.120205044048423,"","zinc finger protein 385A [Source:RGD Symbol;Acc:1593784]"
"ENSRNOG00000031475","5",142388426,142442825,54400,"+",5319,"ENSRNOG00000031475","Col16a1","366474",9.20879281095358,0.495548407991344,4.71733064474609,4.38943276371372,0.000609583424364912,0.013374159977422,-0.153561691101702,"","collagen type XVI alpha 1 chain [Source:RGD Symbol;Acc:1310982]"
"ENSRNOG00000006898","15",3918615,3921656,3042,"+",1687,"ENSRNOG00000006898","Mrps16","688912",8.65973733834938,-0.410969411621464,4.325838081985,-4.39277432409721,0.000605661394359024,0.013374159977422,-0.109609666792879,"Combined Oxidative Phosphorylation Deficiency 2; combined oxidative phosphorylation deficiency","mitochondrial ribosomal protein S16 [Source:RGD Symbol;Acc:1582995]"
"ENSRNOG00000004812","3",111883872,111941094,57223,"+",6225,"ENSRNOG00000004812","Sema6d","311384",24.4599394676929,0.360842840837508,6.88979833035478,4.38883040665349,0.00061029318928035,0.013374159977422,-0.244272245600464,"Marfan Syndrome; Experimental Liver Cirrhosis; Bloom Syndrome; colorectal cancer; substance-related disorder","semaphorin 6D [Source:RGD Symbol;Acc:1310910]"
"ENSRNOG00000008035","6",129885570,129899480,13911,"-",1670,"ENSRNOG00000008035","Cinp","299334",11.8826321880078,-0.360721690496709,4.68542871479986,-4.38628602793645,0.00061330064299803,0.013374159977422,-0.142593539799562,"Charcot-Marie-Tooth disease axonal type 2O; Epilepsy; Herpes Simplex Encephalitis 3","cyclin-dependent kinase 2-interacting protein [Source:RGD Symbol;Acc:1563395]"
"ENSRNOG00000010555","15",45533974,45545221,11248,"+",2776,"ENSRNOG00000010555","Phyhip","290356",86.3047703052128,-0.330917495436703,8.67191808444828,-4.38662436637577,0.000612899851113187,0.013374159977422,-0.271887043103036,"","phytanoyl-CoA 2-hydroxylase interacting protein [Source:RGD Symbol;Acc:1305790]"
"ENSRNOG00000003281","20",32844951,32929600,84650,"-",7846,"ENSRNOG00000003281",NA,"NULL",2.69536973396701,0.320274024925883,4.11800173319557,4.38679877402903,0.000612693354893919,0.013374159977422,-0.116930598231352,"",NA
"ENSRNOG00000018212","7",9124332,9130762,6431,"+",1446,"ENSRNOG00000018212","Abhd17a","299617",31.8907301093859,-0.314302006337204,5.67284335068968,-4.39120775141165,0.000607496861397652,0.013374159977422,-0.195952897494673,"Neurodevelopmental Disorders","abhydrolase domain containing 17A, depalmitoylase [Source:RGD Symbol;Acc:1359682]"
"ENSRNOG00000013253","2",101608288,101652171,43884,"-",2769,"ENSRNOG00000013253","Armc1","294948",24.2919348339438,-0.30942304770863,6.41000313706173,-4.38567943104938,0.000614019885044246,0.013374159977422,-0.235984352495482,"","armadillo repeat containing 1 [Source:RGD Symbol;Acc:1560393]"
"ENSRNOG00000012918","15",34419903,34457861,37959,"+",3880,"ENSRNOG00000012918","Mtmr6","305935",37.9948001526445,-0.257353959289479,7.58804460415468,-4.38834476464369,0.000610866045557864,0.013374159977422,-0.254603858333899,"","myotubularin related protein 6 [Source:RGD Symbol;Acc:1305378]"
"ENSRNOG00000004464","6",110735450,110779648,44199,"-",7069,"ENSRNOG00000004464","Sel1l","314352",37.6877666252356,-0.251520006091109,8.35300084914216,-4.38628172409183,0.000613305743017579,0.013374159977422,-0.26894246951187,"cerebellar ataxia; pancreatic cancer","SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:RGD Symbol;Acc:620147]"
"ENSRNOG00000021026","2",182572662,182583647,10986,"-",7228,"ENSRNOG00000021026","Zfp687","100363361",6.56316000084623,0.357596078166551,4.82682644300053,4.38305989895874,0.000617135829384344,0.0133843358812833,-0.170080587932154,"Paget Disease of Bone 6; severe congenital neutropenia 5; parathyroid carcinoma; MHC class II deficiency; Paget's disease of bone; gastrointestinal stromal tumor; dyschromatosis symmetrica hereditaria; IMMUNODEFICIENCY 42; Dravet syndrome","zinc finger protein 687 [Source:RGD Symbol;Acc:2323182]"
"ENSRNOG00000019428","8",121514156,121523443,9288,"-",1472,"ENSRNOG00000019428","Higd1a","140937",23.3965943845895,-0.315510935212538,5.52534770540684,-4.38160407739276,0.000618874552971266,0.0133843358812833,-0.207427661289935,"congenital muscular dystrophy-dystroglycanopathy type A8","HIG1 hypoxia inducible domain family, member 1A [Source:RGD Symbol;Acc:620215]"
"ENSRNOG00000016001","19",51238160,51246436,8277,"-",2105,"ENSRNOG00000016001","Chmp1a","365024",32.1894457299258,-0.286622430217984,6.54252392610329,-4.38190018750367,0.000618520494141672,0.0133843358812833,-0.247326430813087,"Intellectual Disability; genetic disease; Fanconi anemia complementation group A; pontocerebellar hypoplasia type 8; mucopolysaccharidosis IVA; pontocerebellar hypoplasia type 1A","charged multivesicular body protein 1A [Source:RGD Symbol;Acc:1311083]"
"ENSRNOG00000001593","3",59424286,59486518,62233,"-",6838,"ENSRNOG00000001593","Lnpk","362151",13.8354249613883,-0.245624272669419,6.63507102276441,-4.38156652439444,0.000618919469961278,0.0133843358812833,-0.250718542537943,"NEURODEVELOPMENTAL DISORDER WITH EPILEPSY AND HYPOPLASIA OF THE CORPUS CALLOSUM; split hand-foot malformation 5","lunapark, ER junction formation factor [Source:RGD Symbol;Acc:1312042]"
"ENSRNOG00000017091","18",23215962,23244314,28353,"-",2945,"ENSRNOG00000017091","Slc25a46","291709",27.3666186884189,-0.244301208260065,6.54587364434145,-4.38130714150813,0.000619229808249463,0.0133843358812833,-0.248780721224277,"Hereditary Neoplastic Syndromes; Spastic Ataxia; Neurodevelopmental Disorders; Charcot-Marie-Tooth disease type 6; familial adenomatous polyposis 1; Charcot-Marie-Tooth Disease; Charcot-Marie-Tooth Disease Type 6B; Pontocerebellar Hypoplasia Type 1E; Optic Atrophy","solute carrier family 25, member 46 [Source:RGD Symbol;Acc:1305072]"
"ENSRNOG00000030775","17",61756067,62300831,544765,"-",2798,"ENSRNOG00000030775","Adarb2","117088",12.6673496516491,0.362795260616728,4.95368973325599,4.37991548511207,0.000620897585222488,0.0134030450308751,-0.186011053413002,"Amenorrhea; substance-related disorder; Parkinson's disease","adenosine deaminase, RNA-specific, B2 [Source:RGD Symbol;Acc:621519]"
"ENSRNOG00000012988","1",58128961,58185964,57004,"+",1522,"ENSRNOG00000012988","Lix1","292381",48.911478985189,-0.305547089585548,6.70752126480366,-4.37909851184517,0.000621878804103806,0.0134069045922147,-0.256348940349179,"Neurodevelopmental Disorders; familial adenomatous polyposis 1; Hereditary Neoplastic Syndromes","limb and CNS expressed 1 [Source:RGD Symbol;Acc:1309454]"
"ENSRNOG00000042224","5",110960317,110995115,34799,"-",1923,"ENSRNOG00000042224","Cyp2j10","313373",3.43329887599266,1.0555990727311,1.68330577511814,4.37787839523703,0.000623347181589759,0.0134212431829919,-0.322424884065156,"","cytochrome P450, family 2, subfamily j, polypeptide 10 [Source:RGD Symbol;Acc:1563215]"
"ENSRNOG00000010154","4",58989987,59011933,21947,"-",1831,"ENSRNOG00000010154","Zc3hc1","296957",9.00784719649988,-0.292510775475728,4.32605432616305,-4.37699732855613,0.000624409735657383,0.0134268183569673,-0.139616966515764,"Coronary Artery Disease; Pleomorphic Xanthoastrocytoma; type 2 diabetes mellitus; Coronary Disease","zinc finger, C3HC-type containing 1 [Source:RGD Symbol;Acc:1561099]"
"ENSRNOG00000005970","8",78239900,78406490,166591,"-",2953,"ENSRNOG00000005970","Lrrc1","367113",5.73440813843502,0.557810186775693,3.7701159728089,4.37551253842052,0.000626204583040178,0.0134308423279015,-0.122258538514625,"hepatocellular carcinoma","leucine rich repeat containing 1 [Source:RGD Symbol;Acc:1549773]"
"ENSRNOG00000016545","10",14032648,14120433,87786,"+",5801,"ENSRNOG00000016545","Ift140","100362124",12.5451648378404,0.264942874826154,5.81009856552329,4.37566392802799,0.000626021337548327,0.0134308423279015,-0.238952067531778,"idiopathic generalized epilepsy; Fanconi Anemia; microcephaly; Nephronophthisis; RETINITIS PIGMENTOSA 80; Epilepsy; short-rib thoracic dysplasia 9 with or without polydactyly; asphyxiating thoracic dystrophy 1; Leber Congenital Amaurosis; Tuberous Sclerosis 2; fundus dystrophy; asphyxiating thoracic dystrophy; retinitis pigmentosa; Familial Mediterranean Fever","intraflagellar transport 140 [Source:RGD Symbol;Acc:2318759]"
"ENSRNOG00000064186","11",55099743,55113485,13743,"+",1581,"ENSRNOG00000064186","Tagln3","63837",78.9240918585301,-0.397201074255848,7.36524071164332,-4.37469577651167,0.00062719416146706,0.0134348205766559,-0.276367103073496,"","transgelin 3 [Source:RGD Symbol;Acc:69301]"
"ENSRNOG00000010652","8",20342089,20394552,52464,"-",7120,"ENSRNOG00000010652","Dock6","367039",2.82091362814727,0.717899017227541,3.31796892555823,4.36967531318624,0.000633312273799234,0.0134900206579026,-0.126175415398246,"genetic disease; Hydrocephalus; Paget's disease of bone; familial hypercholesterolemia; Adams-Oliver syndrome; Adams-Oliver Syndrome 1; Adams-Oliver Syndrome 2; Intellectual Disability; microcephaly","dedicator of cytokinesis 6 [Source:RGD Symbol;Acc:1306517]"
"ENSRNOG00000058645","5",77375851,77460624,84774,"-",7527,"ENSRNOG00000058645","Tnc","116640",3.83700977680827,0.603579899475051,4.64916678534396,4.37122260941465,0.000631420177331492,0.0134900206579026,-0.181641412598115,"autosomal dominant nonsyndromic deafness 56; lung cancer; Osteoarthritis, Hip; Lung Injury; hereditary breast ovarian cancer syndrome; Hyperoxia; Nasal Polyps; Endometriosis; Spinal Cord Injuries; extrinsic allergic alveolitis; melanoma; Myocardial Reperfusion Injury; pulmonary hypertension; asthma; allergic conjunctivitis; Neoplasm Metastasis; high grade glioma; Pneumonia; Myopia; Cholangiocarcinoma; Mesothelioma; Experimental Diabetes Mellitus; Myocardial Infarction; lung disease; pleural tuberculosis; glioblastoma; pleural disease; intracranial vasospasm; polycystic kidney disease; Subarachnoid Hemorrhage; sensorineural hearing loss; Vertigo; pulmonary sarcoidosis; Asbestosis; Hearing Loss; pleural empyema; Varicose Veins","tenascin C [Source:RGD Symbol;Acc:621057]"
"ENSRNOG00000051837","14",44482287,44670299,188013,"-",5229,"ENSRNOG00000051837","Nwd2","289633",88.9559433083995,-0.577559425553017,5.81315492520227,-4.36861231245498,0.000634615527717945,0.0134900206579026,-0.243588979836421,"","NACHT and WD repeat domain containing 2 [Source:RGD Symbol;Acc:1563065]"
"ENSRNOG00000009032","4",146533953,146557889,23937,"+",4160,"ENSRNOG00000009032","Ttll3","362415",4.07275339013895,0.567630056659929,2.92376178379291,4.3701643518802,0.000632713628922604,0.0134900206579026,-0.138791591239088,"Neurodevelopmental Disorders; atrioventricular septal defect 2; Long QT Syndrome","tubulin tyrosine ligase like 3 [Source:RGD Symbol;Acc:1311255]"
"ENSRNOG00000013733","9",105391412,105450633,59222,"+",7661,"ENSRNOG00000013733","Ppp4r1","140943",6.65515487371747,0.346025049353183,5.03048606901709,4.36872786593172,0.00063447372418981,0.0134900206579026,-0.211372905364899,"chromosome 18p deletion syndrome; Intellectual Disability","protein phosphatase 4, regulatory subunit 1 [Source:RGD Symbol;Acc:619798]"
