"","seqnames","start","end","width","strand","Length","ensemblID","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B","associated_phenotypes","gene_description"
"ENSRNOG00000017767","1",164981716,165094176,112461,"-",6274,"ENSRNOG00000017767","Irag1","308899",4.84276640669861,0.714297861124652,6.12574681561793,5.7197744989646,0.000126370648311854,0.0391697600103796,1.34115919683797,"","inositol 1,4,5-triphosphate receptor associated 1 [Source:RGD Symbol;Acc:1309828]"
"ENSRNOG00000001314","12",15826871,15884543,57673,"-",2972,"ENSRNOG00000001314","Fam20c","304334",22.617509739141,0.51851583469892,6.51394384846461,5.72932692722087,0.000124582497415327,0.0391697600103796,1.31883334073728,"Rickets; Hypophosphatemic Rickets; Raine Syndrome; Tooth Demineralization; Amelogenesis Imperfecta; X-linked dominant hypophosphatemic rickets; Perinatal Death","FAM20C, golgi associated secretory pathway kinase [Source:RGD Symbol;Acc:1311980]"
"ENSRNOG00000042690","16",67969416,68361202,391787,"-",4098,"ENSRNOG00000042690","Zmat4","684961",15.3760167402994,0.497374022966527,6.80043730080271,5.70931566361885,0.000128359804759902,0.0391697600103796,1.26783126930643,"","zinc finger, matrin type 4 [Source:RGD Symbol;Acc:1584398]"
"ENSRNOG00000011504","5",72181718,72648524,466807,"+",9909,"ENSRNOG00000011504","Akap2","298024",27.00959479511,0.472717085625361,8.65077530576685,5.70629521019125,0.000128940435753584,0.0391697600103796,1.19060663469977,"Weight Gain; prostate cancer","A-kinase anchoring protein 2 [Source:RGD Symbol;Acc:1305135]"
"ENSRNOG00000019613","1",161275734,161455007,179274,"+",2615,"ENSRNOG00000019613","Syt9","60564",30.0822626759877,0.517874509454765,7.23838529672149,5.68961433488635,0.000132197731249004,0.0394421373876492,1.21381714387202,"","synaptotagmin 9 [Source:RGD Symbol;Acc:621169]"
"ENSRNOG00000026577","8",105177376,105653068,475693,"+",4565,"ENSRNOG00000026577","Cpne4","367160",35.886942193695,0.502574944186475,7.79211397708789,5.67198059383729,0.000135736377937915,0.0397874281155559,1.16496536187008,"Primary Lymphedema with Myelodysplasia; Alkaptonuria","copine 4 [Source:RGD Symbol;Acc:1308844]"
"ENSRNOG00000014644","8",91908576,91912731,4156,"-",2061,"ENSRNOG00000014644","Zic1","64618",88.4352608620215,0.451240626357216,8.48044585176951,5.65355845087199,0.000139540963207904,0.0401974209185804,1.11222347026084,"STRUCTURAL BRAIN ANOMALIES WITH IMPAIRED INTELLECTUAL DEVELOPMENT AND CRANIOSYNOSTOSIS; genetic disease; Joubert syndrome; Dandy-Walker Syndrome; craniosynostosis; CRANIOSYNOSTOSIS 6","Zic family member 1 [Source:RGD Symbol;Acc:620110]"
"ENSRNOG00000052725","7",115509035,115575449,66415,"-",4804,"ENSRNOG00000052725","Shisal1","500913",67.9085964835324,0.461665681701837,9.18064820927071,5.61834210459542,0.000147132791212086,0.0416660114503648,1.03633754108525,"Phelan-McDermid syndrome; Intellectual Disability","shisa like 1 [Source:RGD Symbol;Acc:1566029]"
"ENSRNOG00000066098","13",77270339,77286214,15876,"-",1626,"ENSRNOG00000066098",NA,"NULL",6.95165598726178,-2.08172550627973,1.81479293075655,-5.56093902082509,0.000160463097659789,0.0446836239283293,0.630424103803138,"","uncharacterized LOC100912617 [Source:RGD Symbol;Acc:6486032]"
"ENSRNOG00000019920","1",181458390,181462030,3641,"+",1447,"ENSRNOG00000019920","Doc2a","65031",15.2370259109862,-1.00952760717996,3.47520408664682,-5.52989403323313,0.000168201509954161,0.0453275940050666,1.16815497999011,"Autism Spectrum Disorder; Schizophrenia; coronin-1A deficiency; Neurodevelopmental Disorders; Autistic Disorder; chromosome 16p11.2 deletion syndrome; Glycogen Storage Disease XII; Spondylocostal Dysostosis 5; 16p11.2 Deletion Syndrome; atrial heart septal defect; episodic kinesigenic dyskinesia 1","double C2 domain alpha [Source:RGD Symbol;Acc:620518]"
"ENSRNOG00000005985","15",302214,1001198,698985,"+",6530,"ENSRNOG00000005985","Kcnma1","83731",97.0484315013799,0.470921335046417,9.98797244708516,5.53436868440796,0.000167062129328737,0.0453275940050666,0.882829641750339,"Spastic Ataxia; Weight Gain; Perinatal Death; Growth Disorders; Experimental Colitis; Liang-Wang Syndrome; Status Epilepticus; renal cell carcinoma; CEREBELLAR ATROPHY, DEVELOPMENTAL DELAY, AND SEIZURES; Epilepsy; Autistic Disorder; Metabolic Bone Diseases; pulmonary hypertension; Idiopathic Generalized Epilepsy 16; Experimental Diabetes Mellitus; Developmental Disabilities; Wilson disease; Autism Spectrum Disorder; Intellectual Disability; Diaphragmatic Hernia; morbid obesity; obesity; genetic disease; Generalized Epilepsy and Paroxysmal Dyskinesia; Alzheimer's Disease","potassium calcium-activated channel subfamily M alpha 1 [Source:RGD Symbol;Acc:620715]"
"ENSRNOG00000017659","1",175956157,176077399,121243,"+",2283,"ENSRNOG00000017659","Hs3st2","293451",2.02281956556054,-2.89390389187259,0.320151959680534,-5.5060113995426,0.000174423820193381,0.0462583045681114,-0.590546127222904,"lung cancer; lung non-small cell carcinoma; colon cancer; pancreatic cancer","heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:RGD Symbol;Acc:727787]"
"ENSRNOG00000023340","4",149948257,149973550,25294,"-",3368,"ENSRNOG00000023340","Tmem72","362424",12.3321320243094,-0.960921474511163,3.84850028436174,-5.4926116003734,0.000178021520838812,0.0464747432839823,1.1405704258599,"","transmembrane protein 72 [Source:RGD Symbol;Acc:1308850]"
"ENSRNOG00000025151","13",78518802,78576924,58123,"+",4659,"ENSRNOG00000025151","Ildr2","685277",27.2362210777127,0.578577165481747,7.31711985241139,5.46147085836459,0.000186690028275423,0.0479879537296273,0.864257326070351,"parathyroid carcinoma; gastrointestinal stromal tumor","immunoglobulin-like domain containing receptor 2 [Source:RGD Symbol;Acc:1596420]"
